advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	carinthia	Carinthia	AT	Austria	7	1	135993	36000	1493	200
Claudia Gamon	NEOS	447992848717452	Facebook	carinthia	Carinthia	AT	Austria	13	1	111538	25683	707	103
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	carinthia	Carinthia	AT	Austria	36	1	72520	20605	321	3
Harald Vilimsky	FPÖ	547597092025909	Facebook	carinthia	Carinthia	AT	Austria	37	1	31225	13342	311	68
SPÖ	SPÖ	77393060080	Facebook	carinthia	Carinthia	AT	Austria	65	1	16510	6136	121	31
Sebastian Kurz	Volkspartei	105151752909840	Facebook	carinthia	Carinthia	AT	Austria	20	1	13967	6263	138	29
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	carinthia	Carinthia	AT	Austria	29	1	10885	5250	102	0
Christian Pirker	Christian Sigmund Pirker 	200189984169557	Facebook	carinthia	Carinthia	AT	Austria	1	1	9999	5000	99	0
Norbert Hofer	FPÖ	1650580648552563	Facebook	carinthia	Carinthia	AT	Austria	9	1	7166	2900	79	20
Herbert Kickl	FPÖ	1977684662509834	Facebook	carinthia	Carinthia	AT	Austria	5	1	6993	2953	55	13
FPÖ	FPÖ	169051073236170	Facebook	carinthia	Carinthia	AT	Austria	12	1	6916	2960	73	18
Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	carinthia	Carinthia	AT	Austria	2	1	5012	1002	99	0
Freiheitliche Jugend Kärnten		536956663016520	Facebook	carinthia	Carinthia	AT	Austria	1	1	4999	1000	99	0
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	carinthia	Carinthia	AT	Austria	5	1	4990	2495	33	7
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	carinthia	Carinthia	AT	Austria	8	1	4623	1951	39	10
kontrast.at	kontrast.at	1079650008770485	Facebook	carinthia	Carinthia	AT	Austria	30	1	4071	1593	54	11
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	carinthia	Carinthia	AT	Austria	74	1	3973	1029	30	0
European Parliament	European Parliament	178362315106	Facebook	carinthia	Carinthia	AT	Austria	20	1	3939	1627	22	5
European Greens	European Greens	141366725876424	Facebook	carinthia	Carinthia	AT	Austria	12	1	3451	1606	33	7
Die Grünen	Die Grünen	21759893033	Facebook	carinthia	Carinthia	AT	Austria	17	1	3089	1176	25	7
1Europa	Peter Glawischnig	320389701908367	Facebook	carinthia	Carinthia	AT	Austria	13	1	2360	730	23	4
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	carinthia	Carinthia	AT	Austria	11	1	1854	597	4	0
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	carinthia	Carinthia	AT	Austria	1	1	1684	842	8	1
Team Kurz	Volkspartei	1446536545429987	Facebook	carinthia	Carinthia	AT	Austria	5	1	1587	760	17	4
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	carinthia	Carinthia	AT	Austria	5	1	1570	653	13	2
