advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u55_64	unknown (55-64)	SI	Slovenia	13	1	720	327	2	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	u55_64	unknown (55-64)	SI	Slovenia	68	1	444	119	5	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	u55_64	unknown (55-64)	SI	Slovenia	24	1	236	58	0	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	u55_64	unknown (55-64)	SI	Slovenia	7	1	162	56	0	0
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	u55_64	unknown (55-64)	SI	Slovenia	14	1	146	28	1	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	u55_64	unknown (55-64)	SI	Slovenia	3	1	137	27	0	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	u55_64	unknown (55-64)	SI	Slovenia	13	1	132	30	2	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	u55_64	unknown (55-64)	SI	Slovenia	5	1	129	26	0	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	u55_64	unknown (55-64)	SI	Slovenia	5	1	105	24	0	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	u55_64	unknown (55-64)	SI	Slovenia	8	1	103	23	0	0
Povežimo se	Povežimo se	1212524292238625	Facebook	u55_64	unknown (55-64)	SI	Slovenia	7	1	81	16	0	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	u55_64	unknown (55-64)	SI	Slovenia	4	1	67	23	0	0
Levica	Levica	285304408294792	Facebook	u55_64	unknown (55-64)	SI	Slovenia	10	1	64	12	0	0
Franc Hočevar	Socialni demokrati (SD)	314250359445858	Facebook	u55_64	unknown (55-64)	SI	Slovenia	2	1	56	19	0	0
Ljubica Jelušič	Socialni demokrati (SD)	400257777082904	Facebook	u55_64	unknown (55-64)	SI	Slovenia	2	1	56	20	0	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	u55_64	unknown (55-64)	SI	Slovenia	3	1	50	24	0	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	u55_64	unknown (55-64)	SI	Slovenia	4	1	41	8	0	0
Igor Šoltes	DeSUS - Demokratična stranka upokojencev Slovenije	1391043027849612	Facebook	u55_64	unknown (55-64)	SI	Slovenia	3	1	40	8	0	0
DOM - Domovinska liga		571044543390810	Facebook	u55_64	unknown (55-64)	SI	Slovenia	2	1	32	7	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u55_64	unknown (55-64)	SI	Slovenia	7	1	26	12	0	0
Neva Grašič	Socialni demokrati (SD)	2235496013147745	Facebook	u55_64	unknown (55-64)	SI	Slovenia	3	1	26	6	0	0
Zeleni Slovenije	Škof Nejc	259753617393616	Facebook	u55_64	unknown (55-64)	SI	Slovenia	1	1	25	5	0	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	u55_64	unknown (55-64)	SI	Slovenia	4	1	24	7	0	0
Greenpeace Slovenija	Greenpeace Slovenija	195508530477478	Facebook	u55_64	unknown (55-64)	SI	Slovenia	2	1	17	7	0	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	u55_64	unknown (55-64)	SI	Slovenia	5	1	15	4	0	0
