advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	u55_64	unknown (55-64)	39	1	9719	4367	72	21
Conservatives	The Conservative Party	8807334278	Facebook	u55_64	unknown (55-64)	493	1	9187	1178	552	1
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u55_64	unknown (55-64)	16	1	5875	2678	20	6
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u55_64	unknown (55-64)	16	1	3356	1430	63	13
The Labour Party	The Labour Party	25749647410	Facebook	u55_64	unknown (55-64)	10	1	2821	1212	25	7
Gouvernement	Gouvernement	392341217527576	Facebook	u55_64	unknown (55-64)	20	1	1845	603	4	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u55_64	unknown (55-64)	24	1	1744	424	21	4
Moderaterna	Moderaterna	7719591155	Facebook	u55_64	unknown (55-64)	16	1	1726	764	23	6
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u55_64	unknown (55-64)	134	1	1445	293	60	0
CDU	CDU	78502295414	Facebook	u55_64	unknown (55-64)	353	1	1236	232	41	0
Avaaz	Avaaz	8340223883	Facebook	u55_64	unknown (55-64)	10	1	844	329	1	0
38 Degrees	38 Degrees	200006375787	Facebook	u55_64	unknown (55-64)	7	1	681	178	3	0
People's Vote UK	People's Vote	748608695327755	Facebook	u55_64	unknown (55-64)	12	1	671	169	7	1
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	u55_64	unknown (55-64)	13	1	641	154	4	1
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	u55_64	unknown (55-64)	2	1	595	228	5	1
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	u55_64	unknown (55-64)	2	1	578	231	5	1
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	u55_64	unknown (55-64)	9	1	571	131	4	1
Fidesz	Fidesz	9844779306	Facebook	u55_64	unknown (55-64)	17	1	507	235	2	1
Vlaams Belang	Vlaams Belang	56605856504	Facebook	u55_64	unknown (55-64)	4	1	483	241	6	2
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u55_64	unknown (55-64)	1	1	432	216	1	0
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u55_64	unknown (55-64)	28	1	415	141	1	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	u55_64	unknown (55-64)	1	1	372	186	2	0
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	u55_64	unknown (55-64)	8	1	366	108	6	1
Open Vld	Open Vld	53668151866	Facebook	u55_64	unknown (55-64)	25	1	350	108	3	0
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	u55_64	unknown (55-64)	4	1	345	145	5	1
