advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u45_54	unknown (45-54)	18	1	13445	6154	53	13
European Parliament	European Parliament	178362315106	Facebook	u45_54	unknown (45-54)	38	1	13108	5919	85	27
Conservatives	The Conservative Party	8807334278	Facebook	u45_54	unknown (45-54)	436	1	7997	1211	389	1
Gouvernement	Gouvernement	392341217527576	Facebook	u45_54	unknown (45-54)	10	1	4484	1875	13	3
CDU	CDU	78502295414	Facebook	u45_54	unknown (45-54)	958	1	4015	747	133	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u45_54	unknown (45-54)	16	1	3994	1770	79	17
The Labour Party	The Labour Party	25749647410	Facebook	u45_54	unknown (45-54)	10	1	3746	1625	31	9
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u45_54	unknown (45-54)	25	1	2131	542	26	5
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u45_54	unknown (45-54)	157	1	2099	495	69	0
Avaaz	Avaaz	8340223883	Facebook	u45_54	unknown (45-54)	10	1	1962	771	4	1
Moderaterna	Moderaterna	7719591155	Facebook	u45_54	unknown (45-54)	16	1	1607	703	23	5
INBOX	New Digital Media	369693523475596	Facebook	u45_54	unknown (45-54)	14	1	1253	529	2	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u45_54	unknown (45-54)	208	1	1202	244	32	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	u45_54	unknown (45-54)	2	1	1087	419	10	2
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u45_54	unknown (45-54)	31	1	887	301	2	0
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	u45_54	unknown (45-54)	12	1	870	203	6	1
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	u45_54	unknown (45-54)	5	1	816	163	1	0
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	u45_54	unknown (45-54)	3	1	803	401	4	1
People's Vote UK	People's Vote	748608695327755	Facebook	u45_54	unknown (45-54)	12	1	799	205	8	1
GMB Union	GMB Union	103295786760891	Facebook	u45_54	unknown (45-54)	4	1	772	154	2	0
FDP	FDP	21289227249	Facebook	u45_54	unknown (45-54)	76	1	755	124	20	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	u45_54	unknown (45-54)	7	1	747	371	10	3
Fidesz	Fidesz	9844779306	Facebook	u45_54	unknown (45-54)	18	1	746	338	3	1
Οι Έλληνες	In Progress	2273336566260671	Facebook	u45_54	unknown (45-54)	2	1	728	314	2	1
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	u45_54	unknown (45-54)	34	1	728	156	7	0
