advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	m18_24	male (18-24)	4987	1	2049186	334605	82421	0
Gouvernement	Gouvernement	392341217527576	Facebook	m18_24	male (18-24)	10	1	1313886	562099	2002	487
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	m18_24	male (18-24)	20	1	670280	301324	1957	577
Avaaz	Avaaz	8340223883	Facebook	m18_24	male (18-24)	10	1	409980	164626	442	92
FDP	FDP	21289227249	Facebook	m18_24	male (18-24)	543	1	398072	58631	13712	55
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	m18_24	male (18-24)	63	1	372113	157483	846	285
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	m18_24	male (18-24)	36	1	367395	130614	1029	53
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m18_24	male (18-24)	9	1	318824	140122	4631	1379
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m18_24	male (18-24)	19	1	293891	105489	848	239
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	m18_24	male (18-24)	20	1	291738	60039	3905	803
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	m18_24	male (18-24)	5	1	281512	118460	586	117
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m18_24	male (18-24)	771	1	273238	42601	11080	14
Fidesz	Fidesz	9844779306	Facebook	m18_24	male (18-24)	13	1	251748	110230	1105	480
European Parliament	European Parliament	178362315106	Facebook	m18_24	male (18-24)	39	1	246247	113603	2192	838
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	m18_24	male (18-24)	4	1	218762	94384	411	205
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	m18_24	male (18-24)	4	1	218115	90240	740	306
INBOX	New Digital Media	369693523475596	Facebook	m18_24	male (18-24)	11	1	214252	94842	250	28
Party of the European Left	Franziska Laskowski	160598290012	Facebook	m18_24	male (18-24)	1	1	143756	57502	143	28
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	m18_24	male (18-24)	188	1	137798	11842	9490	0
European Commission	European Commission	107898832590939	Facebook	m18_24	male (18-24)	3	1	130949	56831	197	39
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	m18_24	male (18-24)	1	1	130496	52198	130	26
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m18_24	male (18-24)	1	1	128937	64469	64	12
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	m18_24	male (18-24)	17	1	124224	49587	863	109
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m18_24	male (18-24)	242	1	120952	28833	4091	0
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	m18_24	male (18-24)	16	1	117968	42721	610	61
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	m18_24	male (18-24)	3	1	114896	57448	657	181
Cruel	In Progress	1949870255322243	Facebook	m18_24	male (18-24)	1	1	107615	43046	215	107
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	m18_24	male (18-24)	34	1	104716	31334	257	0
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	m18_24	male (18-24)	5	1	92800	40126	237	52
Open Vld	Open Vld	53668151866	Facebook	m18_24	male (18-24)	26	1	92773	31033	737	65
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	m18_24	male (18-24)	11	1	88919	30899	174	0
Οι Έλληνες	In Progress	2273336566260671	Facebook	m18_24	male (18-24)	2	1	88905	37593	238	119
SPÖ	SPÖ	77393060080	Facebook	m18_24	male (18-24)	20	1	87181	31252	1373	222
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	m18_24	male (18-24)	6	1	84484	31816	185	32
Conservatives	The Conservative Party	8807334278	Facebook	m18_24	male (18-24)	611	1	82226	15711	2679	17
Peter Mertens	PVDA	236485149843971	Facebook	m18_24	male (18-24)	8	1	81626	34730	503	88
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	m18_24	male (18-24)	17	1	81334	33213	1616	326
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m18_24	male (18-24)	5	1	80070	32375	1102	215
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	m18_24	male (18-24)	4	1	74484	15600	536	97
Harald Vilimsky	FPÖ	547597092025909	Facebook	m18_24	male (18-24)	4	1	74345	25674	150	24
The Labour Party	The Labour Party	25749647410	Facebook	m18_24	male (18-24)	10	1	72701	31869	597	177
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	m18_24	male (18-24)	152	1	69493	799	6569	0
Romania #nuepsd	Future Innovation	293215748279337	Facebook	m18_24	male (18-24)	1	1	65163	26065	27	13
VVD	VVD	121264564551002	Facebook	m18_24	male (18-24)	5	1	63186	28850	251	41
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	m18_24	male (18-24)	1	1	62972	25189	125	62
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	m18_24	male (18-24)	2	1	61427	12285	121	0
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	m18_24	male (18-24)	7	1	60186	23653	118	7
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	m18_24	male (18-24)	6	1	58820	13581	201	36
Social Democrats	Social Democrats	1012851375393300	Facebook	m18_24	male (18-24)	16	1	57859	13439	244	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	m18_24	male (18-24)	2	1	57540	11508	113	0
Paola Testori	Paola Testori	658895384568072	Facebook	m18_24	male (18-24)	9	1	55490	10713	490	38
USR Maramureș	USR Maramureș	1750327845246533	Facebook	m18_24	male (18-24)	1	1	54720	21888	114	22
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	m18_24	male (18-24)	2	1	51522	25761	137	33
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	m18_24	male (18-24)	6	1	51281	15751	169	46
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	m18_24	male (18-24)	7	1	48562	9662	120	0
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	m18_24	male (18-24)	20	1	47927	17649	135	11
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	m18_24	male (18-24)	15	1	47830	14116	138	0
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	m18_24	male (18-24)	3	1	47430	23715	128	58
CD&V	CD&V	52997544531	Facebook	m18_24	male (18-24)	3	1	47342	20359	291	58
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	m18_24	male (18-24)	95	1	46566	6719	2151	0
People's Vote UK	People's Vote	748608695327755	Facebook	m18_24	male (18-24)	15	1	45964	16091	406	57
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	m18_24	male (18-24)	3	1	44897	19766	181	35
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	m18_24	male (18-24)	3	1	44410	16402	401	75
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	m18_24	male (18-24)	3	1	43662	20073	190	38
Werner Kogler	Die Grünen	133612666671985	Facebook	m18_24	male (18-24)	2	1	43315	16348	432	86
ChristenUnie	ChristenUnie	211661062254003	Facebook	m18_24	male (18-24)	20	1	42412	8232	205	0
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	m18_24	male (18-24)	1	1	42198	16879	84	42
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	m18_24	male (18-24)	15	1	42030	8572	123	20
