advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gouvernement	Gouvernement	392341217527576	Facebook	u25_34	unknown (25-34)	10	1	14867	6166	20	5
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u25_34	unknown (25-34)	15	1	11516	5296	36	10
European Parliament	European Parliament	178362315106	Facebook	u25_34	unknown (25-34)	38	1	11210	4931	63	19
CDU	CDU	78502295414	Facebook	u25_34	unknown (25-34)	1388	1	7205	1402	227	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	u25_34	unknown (25-34)	367	1	3683	712	102	0
Avaaz	Avaaz	8340223883	Facebook	u25_34	unknown (25-34)	10	1	3494	1387	4	1
The Labour Party	The Labour Party	25749647410	Facebook	u25_34	unknown (25-34)	10	1	2983	1322	24	7
INBOX	New Digital Media	369693523475596	Facebook	u25_34	unknown (25-34)	14	1	2970	1280	3	0
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	u25_34	unknown (25-34)	3	1	2174	1087	11	2
People's Vote UK	People's Vote	748608695327755	Facebook	u25_34	unknown (25-34)	13	1	2100	675	20	2
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	u25_34	unknown (25-34)	16	1	1595	462	7	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u25_34	unknown (25-34)	16	1	1505	652	31	6
FDP	FDP	21289227249	Facebook	u25_34	unknown (25-34)	107	1	1493	248	38	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	u25_34	unknown (25-34)	21	1	1440	291	19	3
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u25_34	unknown (25-34)	143	1	1338	309	49	0
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	u25_34	unknown (25-34)	5	1	1326	265	2	1
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	u25_34	unknown (25-34)	43	1	1324	538	3	1
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	u25_34	unknown (25-34)	15	1	1311	415	11	1
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	u25_34	unknown (25-34)	7	1	1299	474	3	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	u25_34	unknown (25-34)	8	1	1261	264	4	0
SPÖ	SPÖ	77393060080	Facebook	u25_34	unknown (25-34)	18	1	1067	372	15	2
Conservatives	The Conservative Party	8807334278	Facebook	u25_34	unknown (25-34)	122	1	1032	210	29	0
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	u25_34	unknown (25-34)	6	1	1014	322	3	1
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	u25_34	unknown (25-34)	33	1	996	294	5	0
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	u25_34	unknown (25-34)	29	1	953	355	2	0
