advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Plan International Sverige		382243262003	Facebook	f55_64	female (55-64)	SE	Sweden	359	1	1474306	481089	13612	3281
Rädda Barnen		72659261793	Facebook	f55_64	female (55-64)	SE	Sweden	233	1	852052	285974	7768	1887
Vattenfall Sverige		608975645850217	Facebook	f55_64	female (55-64)	SE	Sweden	28	1	703009	316975	8439	2328
Centerpartiet	Centerpartiet	12690894340	Facebook	f55_64	female (55-64)	SE	Sweden	198	1	607991	216664	8232	1884
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	f55_64	female (55-64)	SE	Sweden	327	1	516959	142576	3553	821
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	f55_64	female (55-64)	SE	Sweden	31	1	473905	162558	6456	1799
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	f55_64	female (55-64)	SE	Sweden	36	1	452563	185347	5036	1524
Röda Korset		111630258867610	Facebook	f55_64	female (55-64)	SE	Sweden	65	1	332171	89103	1589	480
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	f55_64	female (55-64)	SE	Sweden	59	1	279210	100561	2403	621
European Parliament		178362315106	Facebook	f55_64	female (55-64)	SE	Sweden	86	1	260106	115132	2947	703
Dr Sannas		432084333637525	Facebook	f55_64	female (55-64)	SE	Sweden	34	1	235149	53449	2139	467
Sverige för UNHCR		643137272398136	Facebook	f55_64	female (55-64)	SE	Sweden	88	1	235110	66255	1304	321
Saco	Saco	133910158381	Facebook	f55_64	female (55-64)	SE	Sweden	34	1	211023	43149	1195	297
LO Sverige		163820136238	Facebook	f55_64	female (55-64)	SE	Sweden	6	1	181611	83773	1862	474
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	f55_64	female (55-64)	SE	Sweden	30	1	178365	64751	1649	644
Syre		1531320107133721	Facebook	f55_64	female (55-64)	SE	Sweden	73	1	169213	42057	2237	631
Moderaterna	Moderaterna	7719591155	Facebook	f55_64	female (55-64)	SE	Sweden	153	1	162375	39165	1711	439
Facebook Nordic	Facebook	334318366655425	Facebook	f55_64	female (55-64)	SE	Sweden	5	1	150520	74371	688	139
Liberalerna	Liberalerna	132266740623	Facebook	f55_64	female (55-64)	SE	Sweden	94	1	148214	53370	1130	299
UNICEF Sverige		59324455950	Facebook	f55_64	female (55-64)	SE	Sweden	13	1	135641	59738	1609	446
En bättre framtid		1173808162671999	Facebook	f55_64	female (55-64)	SE	Sweden	60	1	132742	48675	1258	376
Oxfam Sverige		279974638809211	Facebook	f55_64	female (55-64)	SE	Sweden	20	1	132687	49025	1039	253
Jörgen Warborn EU-kandidat		56002955332	Facebook	f55_64	female (55-64)	SE	Sweden	97	1	130799	33223	1500	379
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	f55_64	female (55-64)	SE	Sweden	84	1	130342	33223	1342	329
Fotografiska Stockholm		142320852554	Facebook	f55_64	female (55-64)	SE	Sweden	10	1	121159	52173	88	20
Skandia		139767876088719	Facebook	f55_64	female (55-64)	SE	Sweden	3	1	120781	56934	463	126
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	f55_64	female (55-64)	SE	Sweden	113	1	120148	33008	1099	300
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	f55_64	female (55-64)	SE	Sweden	30	1	116187	37384	1138	355
Tretti		250791121791	Facebook	f55_64	female (55-64)	SE	Sweden	5	1	115791	47195	245	55
Sverigedemokraterna Värmlands län		336384546384299	Facebook	f55_64	female (55-64)	SE	Sweden	41	1	114063	30688	1004	277
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	f55_64	female (55-64)	SE	Sweden	37	1	105474	22899	689	159
Johan Danielsson	LO Sverige	636103536446815	Facebook	f55_64	female (55-64)	SE	Sweden	5	1	101423	45007	835	237
Svenska kyrkans internationella arbete		197334613725511	Facebook	f55_64	female (55-64)	SE	Sweden	6	1	88529	32466	819	163
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	f55_64	female (55-64)	SE	Sweden	49	1	85311	21301	1094	300
e.on		369122343101775	Facebook	f55_64	female (55-64)	SE	Sweden	25	1	80299	30407	740	213
SSAB AB		145401631365	Facebook	f55_64	female (55-64)	SE	Sweden	26	1	78112	23760	493	50
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	f55_64	female (55-64)	SE	Sweden	52	1	74290	20486	293	68
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	f55_64	female (55-64)	SE	Sweden	23	1	72601	32638	749	268
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	f55_64	female (55-64)	SE	Sweden	42	1	72249	16820	637	152
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	f55_64	female (55-64)	SE	Sweden	6	1	71891	15670	626	123
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	f55_64	female (55-64)	SE	Sweden	38	1	68074	14122	434	103
IF Metall	IF Metall	108492218918	Facebook	f55_64	female (55-64)	SE	Sweden	22	1	64793	23240	315	65
Skiftet	Skiftet	100650935646	Facebook	f55_64	female (55-64)	SE	Sweden	19	1	63962	20946	396	94
Linnéa Engström		1409490812643464	Facebook	f55_64	female (55-64)	SE	Sweden	42	1	63643	16076	531	73
Unionen		175656912484553	Facebook	f55_64	female (55-64)	SE	Sweden	23	1	62791	28802	513	136
Världsnaturfonden WWF		371791194529	Facebook	f55_64	female (55-64)	SE	Sweden	9	1	55798	20806	502	118
Diakonia		42676805259	Facebook	f55_64	female (55-64)	SE	Sweden	40	1	53431	17620	192	56
S i världen- En rättvis värld är möjlig	Socialdemokraterna	229936971031161	Facebook	f55_64	female (55-64)	SE	Sweden	6	1	52237	23617	218	48
David Lega		251829904829983	Facebook	f55_64	female (55-64)	SE	Sweden	38	1	50025	11304	662	103
Linköpings kommun	Blomgren David Gunnar	116787001729336	Facebook	f55_64	female (55-64)	SE	Sweden	1	1	47254	18901	437	87
Tomas Tobé	Moderaterna	1829725353928210	Facebook	f55_64	female (55-64)	SE	Sweden	55	1	46537	13044	492	116
Anna Maria Corazza Bildt		69490331421	Facebook	f55_64	female (55-64)	SE	Sweden	21	1	46418	11383	549	135
Give me a Chance		596466710820200	Facebook	f55_64	female (55-64)	SE	Sweden	1	1	46354	23177	2317	463
Kommunal	Kommunal	179931025357058	Facebook	f55_64	female (55-64)	SE	Sweden	5	1	45371	9074	444	103
Soheila Fors		420594604736397	Facebook	f55_64	female (55-64)	SE	Sweden	14	1	44571	11848	105	36
