location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
berlin_DE	Berlin, Germany	SPD	SPD	47930567748	Facebook	7362	1	3083360	882234	72663	4364
berlin_DE	Berlin, Germany	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	226	1	1678079	579156	12126	2402
berlin_DE	Berlin, Germany	Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	32	1	1507457	516744	14295	3385
berlin_DE	Berlin, Germany	Greenpeace Deutschland		22541752487	Facebook	477	1	1438615	500849	8622	1222
berlin_DE	Berlin, Germany	FDP	FDP	21289227249	Facebook	1921	1	1385505	417587	14236	660
berlin_DE	Berlin, Germany	European Parliament		178362315106	Facebook	88	1	1234711	552796	9713	2953
berlin_DE	Berlin, Germany	Kialo		729627343834501	Facebook	434	1	1068255	347664	8273	2071
berlin_DE	Berlin, Germany	DIE LINKE. Berlin	DiG Berlin	156304484388194	Facebook	5	1	800984	319994	1694	299
berlin_DE	Berlin, Germany	DIE LINKE	DIE LINKE	47694585682	Facebook	96	1	568108	190697	2869	265
berlin_DE	Berlin, Germany	Campact e.V.	Campact e.V.	82734241364	Facebook	32	1	537095	229295	3476	811
berlin_DE	Berlin, Germany	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	33	1	388716	101895	3095	576
berlin_DE	Berlin, Germany	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	331	1	384653	109556	3249	154
berlin_DE	Berlin, Germany	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	641	1	320172	78178	4375	128
berlin_DE	Berlin, Germany	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	70	1	320011	132081	1109	162
berlin_DE	Berlin, Germany	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	757	1	316827	74805	13390	524
berlin_DE	Berlin, Germany	SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	50	1	309005	74317	1870	174
berlin_DE	Berlin, Germany	Nachhaltiger leben in Berlin		349902658926430	Facebook	18	1	299982	62000	3782	500
berlin_DE	Berlin, Germany	Katarina Barley	SPD	1522202731410785	Facebook	330	1	299865	80889	2879	157
berlin_DE	Berlin, Germany	Covestro		150793518281117	Facebook	15	1	290197	128175	522	170
berlin_DE	Berlin, Germany	Berlin Partner für Wirtschaft und Technologie	Berlin Partner für Wirtschaft und Technologie	490874321062716	Facebook	51	1	283617	57436	6043	300
berlin_DE	Berlin, Germany	Klang der Solidarität		385076005313967	Facebook	80	1	253128	107357	534	72
berlin_DE	Berlin, Germany	Bundesregierung		768905426534529	Facebook	5	1	250624	108927	2071	414
berlin_DE	Berlin, Germany	Friedrich-Naumann-Stiftung für die Freiheit		140889782312	Facebook	89	1	239153	63117	2432	310
berlin_DE	Berlin, Germany	SPD Berlin	SPD Berlin	134137749971478	Facebook	41	1	226959	58000	4059	0
berlin_DE	Berlin, Germany	UNO-Flüchtlingshilfe		236934790401	Facebook	65	1	224033	73169	2629	503
