gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	SE	Sweden	7945	1589	72393331	24371457	606829	148851
m	male	SE	Sweden	7334	1538	53826087	18290188	449516	110446
u	unknown	SE	Sweden	6607	1451	1669499	547979	13964	3290
