advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	w020	Week 20	HU	Hungary	19	1	4466648	1959999	17075	7376
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	w020	Week 20	HU	Hungary	65	1	2438832	1077166	6065	2351
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	w020	Week 20	HU	Hungary	6	1	1220996	510000	2197	1089
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	w020	Week 20	HU	Hungary	3	1	649997	299999	2011	928
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	HU	Hungary	2	1	599998	249999	1248	549
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	w020	Week 20	HU	Hungary	4	1	582140	251428	2420	1087
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	w020	Week 20	HU	Hungary	19	1	423464	149994	1367	468
MSZP	MSZP	115388925185513	Facebook	w020	Week 20	HU	Hungary	7	1	339662	148933	339	79
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w020	Week 20	HU	Hungary	32	1	300086	105452	820	234
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w020	Week 20	HU	Hungary	5	1	295137	123472	397	182
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	w020	Week 20	HU	Hungary	8	1	234519	55476	681	136
Alfahír	Alfahír Hírportál	525574220799452	Facebook	w020	Week 20	HU	Hungary	5	1	233329	61666	722	190
Dr. Lukács László György	Jobbik Magyarországért Mozgalom	490006464353222	Facebook	w020	Week 20	HU	Hungary	1	1	199999	100000	619	309
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	w020	Week 20	HU	Hungary	18	1	193747	83750	321	79
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	w020	Week 20	HU	Hungary	1	1	166666	66666	515	206
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	w020	Week 20	HU	Hungary	22	1	117694	40038	191	56
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	w020	Week 20	HU	Hungary	15	1	102653	21333	172	45
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	w020	Week 20	HU	Hungary	8	1	69534	13847	72	25
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	w020	Week 20	HU	Hungary	1	1	66665	33333	206	103
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	w020	Week 20	HU	Hungary	7	1	51328	13166	312	76
Dr. Szoboszlay György Csaba, közszereplő, LMP	Szoboszlay György Csaba	202727753244884	Facebook	w020	Week 20	HU	Hungary	1	1	49999	10000	154	30
Mi Hazánk Mozgalom		620030171664750	Facebook	w020	Week 20	HU	Hungary	2	1	42499	8499	22	10
European Roma Rights Centre		152127778188620	Facebook	w020	Week 20	HU	Hungary	1	1	29999	6000	59	0
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	w020	Week 20	HU	Hungary	1	1	24999	12499	77	38
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w020	Week 20	HU	Hungary	1	1	24999	12500	77	38
