advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d129	2019-05-09	IT	Italy	305	1	1609815	626554	7845	1475
Partito Democratico		77034286895	Facebook	d129	2019-05-09	IT	Italy	79	1	1004819	445893	3233	623
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	d129	2019-05-09	IT	Italy	38	1	421013	173591	808	166
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	d129	2019-05-09	IT	Italy	40	1	399309	167188	1140	253
European Greens		141366725876424	Facebook	d129	2019-05-09	IT	Italy	4	1	384200	184957	1706	384
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d129	2019-05-09	IT	Italy	5	1	325948	154139	1606	345
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	d129	2019-05-09	IT	Italy	9	1	290287	129821	939	261
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	d129	2019-05-09	IT	Italy	3	1	258332	129166	306	41
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	d129	2019-05-09	IT	Italy	12	1	207589	77268	746	139
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	d129	2019-05-09	IT	Italy	1	1	199998	99999	98	0
Deputati PD	Deputati PD	104652392900508	Facebook	d129	2019-05-09	IT	Italy	7	1	199995	39999	395	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	d129	2019-05-09	IT	Italy	6	1	158330	62416	234	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	d129	2019-05-09	IT	Italy	21	1	136129	30155	636	0
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	d129	2019-05-09	IT	Italy	12	1	134525	36728	505	35
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d129	2019-05-09	IT	Italy	2	1	133928	59821	383	76
Herbert Dorfmann	Herbert Dorfmann	1560429730868291	Facebook	d129	2019-05-09	IT	Italy	6	1	133661	60833	878	100
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	d129	2019-05-09	IT	Italy	10	1	126301	54055	517	159
Nicola Danti	Nicola Danti	241424056063716	Facebook	d129	2019-05-09	IT	Italy	5	1	124997	25000	647	99
Lara Comi	Lara Comi	155619044465389	Facebook	d129	2019-05-09	IT	Italy	10	1	119161	31333	478	0
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	d129	2019-05-09	IT	Italy	5	1	111247	52250	610	100
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	d129	2019-05-09	IT	Italy	3	1	109724	24945	1094	199
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	d129	2019-05-09	IT	Italy	14	1	104402	33309	502	70
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	d129	2019-05-09	IT	Italy	16	1	103207	24014	775	14
Alberto Cirio	RedAbissi	1391061901114543	Facebook	d129	2019-05-09	IT	Italy	7	1	100497	20750	347	20
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	d129	2019-05-09	IT	Italy	1	1	99999	50000	49	0
