week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	DE	Germany	11241	886	97586465	30816412	1141975	82266
w019	Week 19	2019-05-06	2019-05-12	DE	Germany	13255	968	95867664	28014856	1063095	75581
w018	Week 18	2019-04-29	2019-05-05	DE	Germany	10654	931	67592190	19276847	816342	56461
w017	Week 17	2019-04-22	2019-04-28	DE	Germany	4674	876	27616017	8361763	318674	21752
w016	Week 16	2019-04-15	2019-04-21	DE	Germany	4979	1105	32293123	10706405	415139	37770
w015	Week 15	2019-04-08	2019-04-14	DE	Germany	6293	1607	38298487	12267890	523794	43752
w014	Week 14	2019-04-01	2019-04-07	DE	Germany	3481	1478	20007218	6305389	186660	17889
w013	Week 13	2019-03-25	2019-03-31	DE	Germany	3220	1262	25910610	8838818	244066	29025
w012	Week 12	2019-03-18	2019-03-24	DE	Germany	2555	1120	21634198	7584878	191983	27882
w011	Week 11	2019-03-11	2019-03-17	DE	Germany	1667	734	14736542	5383174	134626	21791
w010	Week 10	2019-03-04	2019-03-10	DE	Germany	1350	409	8256274	3068291	57072	7316
w009	Week 9	2019-02-25	2019-03-03	DE	Germany	665	218	4925330	1849401	44212	7475
w008	Week 8	2019-02-18	2019-02-24	DE	Germany	557	188	3344346	1168889	25135	3963
w007	Week 7	2019-02-11	2019-02-17	DE	Germany	386	158	2603147	884044	17197	2339
w006	Week 6	2019-02-04	2019-02-10	DE	Germany	332	125	2049056	722003	14618	1360
w005	Week 5	2019-01-28	2019-02-03	DE	Germany	295	110	1416621	533359	9530	1112
w004	Week 4	2019-01-21	2019-01-27	DE	Germany	267	98	2528154	1032111	14009	1850
w003	Week 3	2019-01-14	2019-01-20	DE	Germany	224	92	1814463	736388	11052	1824
w002	Week 2	2019-01-07	2019-01-13	DE	Germany	174	81	1192980	429601	6235	1047
w001	Week 1	2019-01-01	2019-01-06	DE	Germany	157	65	2960945	1138330	23797	7699
