country_code_filter	country_name_filter	week_code	week_label	first_day	last_day	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	w020	Week 20	2019-05-13	2019-05-13	2014	501	10664252	4000193	54493	5611
IT	Italy	w019	Week 19	2019-05-06	2019-05-12	4007	794	89845943	32391897	452149	49333
IT	Italy	w018	Week 18	2019-04-29	2019-05-05	3014	860	52111128	18951337	258510	30827
IT	Italy	w017	Week 17	2019-04-22	2019-04-28	2028	792	26315601	9843397	115028	14408
IT	Italy	w016	Week 16	2019-04-15	2019-04-21	2038	992	16806946	5821984	104432	8798
IT	Italy	w015	Week 15	2019-04-08	2019-04-14	2934	1444	33261519	11882389	189931	18148
IT	Italy	w014	Week 14	2019-04-01	2019-04-07	2566	1337	28946858	10016506	155584	13801
IT	Italy	w013	Week 13	2019-03-25	2019-03-31	2232	1124	29676903	11031777	143659	13535
IT	Italy	w012	Week 12	2019-03-18	2019-03-24	2210	1116	26536327	9413608	135853	11116
IT	Italy	w011	Week 11	2019-03-11	2019-03-17	1859	1010	24275544	8849520	131922	11006
IT	Italy	w010	Week 10	2019-03-04	2019-03-10	1384	759	20343300	7107110	97050	8032
IT	Italy	w009	Week 9	2019-02-25	2019-03-03	743	383	13649159	5237456	64279	8225
IT	Italy	w008	Week 8	2019-02-18	2019-02-24	386	163	4698249	1892544	23254	3164
IT	Italy	w007	Week 7	2019-02-11	2019-02-17	378	137	4452379	1675622	33963	3913
IT	Italy	w006	Week 6	2019-02-04	2019-02-10	286	118	3618483	1263305	21961	2768
IT	Italy	w005	Week 5	2019-01-28	2019-02-03	258	102	1143941	373672	6539	176
IT	Italy	w004	Week 4	2019-01-21	2019-01-27	288	91	2917441	1108016	15921	1139
IT	Italy	w003	Week 3	2019-01-14	2019-01-20	257	89	2427824	908249	17598	1971
IT	Italy	w002	Week 2	2019-01-07	2019-01-13	251	77	2697400	857448	19249	1707
IT	Italy	w001	Week 1	2019-01-01	2019-01-06	208	66	2188500	769756	12786	970
