country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	d135	2019-05-15	882	196	4837938	2036149	28597	5918
FR	France	d134	2019-05-14	914	212	4867330	2046845	29229	5937
FR	France	d133	2019-05-13	928	208	2478964	979365	19807	2714
FR	France	d132	2019-05-12	842	209	2229845	883197	13296	2650
FR	France	d131	2019-05-11	886	223	2374307	920520	14765	2714
FR	France	d130	2019-05-10	902	225	3637154	1485718	19396	5145
FR	France	d129	2019-05-09	886	232	4284137	1804684	22308	4508
FR	France	d128	2019-05-08	783	219	615059	223932	4853	623
FR	France	d127	2019-05-07	754	204	629161	213301	6162	651
FR	France	d126	2019-05-06	765	220	817029	271808	6416	789
FR	France	d125	2019-05-05	748	225	632992	234940	5235	600
FR	France	d124	2019-05-04	745	228	735460	288115	5339	1113
FR	France	d123	2019-05-03	793	239	9434096	4365712	45694	9983
FR	France	d122	2019-05-02	796	229	884732	322650	6451	899
FR	France	d121	2019-05-01	788	225	767591	283799	4936	704
FR	France	d120	2019-04-30	959	257	3071446	1230741	24659	5196
FR	France	d119	2019-04-29	986	254	1089501	403663	7843	1136
FR	France	d118	2019-04-28	941	261	895212	342520	6153	988
FR	France	d117	2019-04-27	961	278	967964	365411	6565	1020
FR	France	d116	2019-04-26	1071	286	1080904	412283	8196	1206
FR	France	d115	2019-04-25	1036	283	1266523	493072	8747	1332
FR	France	d114	2019-04-24	1087	295	3602377	1522556	15808	3238
FR	France	d113	2019-04-23	1092	308	1222030	463287	9645	1345
FR	France	d112	2019-04-22	1079	307	1055999	428859	7619	1177
FR	France	d111	2019-04-21	1106	329	1070977	428887	8029	1161
FR	France	d110	2019-04-20	1126	358	1181066	483782	8431	1271
FR	France	d109	2019-04-19	1219	386	1192573	474628	8364	1249
FR	France	d108	2019-04-18	1270	419	1885307	578804	16612	2486
FR	France	d107	2019-04-17	1260	435	1278726	454022	9422	1285
FR	France	d106	2019-04-16	1320	458	5459004	2557680	30773	5326
