impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	CZ	Czechia	2072	252	1743192	0	14973	739
1k_5k	1k - 5k	CZ	Czechia	1573	391	5215201	1043249	29390	5084
5k_10k	5k - 10k	CZ	Czechia	709	269	3836950	1918667	24129	6084
10k_50k	10k - 50k	CZ	Czechia	1333	372	28683387	5736792	81135	17755
50k_100k	50k - 100k	CZ	Czechia	331	150	9483787	4741941	32585	10008
100k_200k	100k - 200k	CZ	Czechia	208	91	8431619	4215830	33574	8800
200k_500k	200k - 500k	CZ	Czechia	172	77	13551220	5420499	47903	12288
500k_1m	500k - 1m	CZ	Czechia	70	36	9638835	4819422	44618	14999
