audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	AT	Austria	11475	1421	31011390	10904307	279038	42744
m18_24	male (18-24)	AT	Austria	10776	1298	26825789	9305942	229340	33066
f18_24	female (18-24)	AT	Austria	10823	1318	21179139	7469650	166469	22572
f25_34	female (25-34)	AT	Austria	11649	1446	20180300	7270234	180069	26919
m35_44	male (35-44)	AT	Austria	11067	1374	19168001	6645350	184513	28186
m45_54	male (45-54)	AT	Austria	10587	1329	15094302	5043001	154894	22062
f35_44	female (35-44)	AT	Austria	11301	1406	13196089	4571126	131921	19077
f45_54	female (45-54)	AT	Austria	10875	1354	12341081	4127857	131373	17983
f55_64	female (55-64)	AT	Austria	9882	1248	9718619	3205532	107736	14100
m55_64	male (55-64)	AT	Austria	9567	1232	9633686	3138030	103979	13674
m65_	male (65+)	AT	Austria	8436	1091	5273059	1699210	59245	7615
f65_	female (65+)	AT	Austria	8525	1103	5239776	1708024	58492	7702
f13_17	female (13-17)	AT	Austria	5024	398	5055147	1739317	39042	4997
m13_17	male (13-17)	AT	Austria	5278	391	4438712	1476199	41139	4804
u25_34	unknown (25-34)	AT	Austria	7933	1199	301843	103939	2874	396
u35_44	unknown (35-44)	AT	Austria	7801	1183	275765	93050	2758	384
u45_54	unknown (45-54)	AT	Austria	6616	1076	131313	43019	1361	184
u18_24	unknown (18-24)	AT	Austria	5545	952	81938	28044	696	93
u65_	unknown (65+)	AT	Austria	4652	865	69962	22742	748	90
u55_64	unknown (55-64)	AT	Austria	4828	914	60009	19098	634	82
u13_17	unknown (13-17)	AT	Austria	1661	270	17695	5939	149	17
