advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	m55_64	male (55-64)	AT	Austria	609	1	1500103	517695	13327	2079
Harald Vilimsky		547597092025909	Facebook	m55_64	male (55-64)	AT	Austria	180	1	1128401	481477	12031	2839
Andreas Schieder	SPÖ	290881691011354	Facebook	m55_64	male (55-64)	AT	Austria	181	1	747010	240767	6013	1167
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	m55_64	male (55-64)	AT	Austria	1483	1	528192	119432	11214	461
kontrast.at	kontrast.at	1079650008770485	Facebook	m55_64	male (55-64)	AT	Austria	117	1	508083	204790	3203	964
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	m55_64	male (55-64)	AT	Austria	239	1	424458	95804	4747	456
Claudia Gamon	NEOS	447992848717452	Facebook	m55_64	male (55-64)	AT	Austria	230	1	322660	94015	2637	332
HC Strache	FPÖ	74865038590	Facebook	m55_64	male (55-64)	AT	Austria	74	1	314163	130638	1715	477
Die Grünen	Die Grünen	21759893033	Facebook	m55_64	male (55-64)	AT	Austria	61	1	248068	90481	2204	488
Othmar Karas	Volkspartei	395638503864459	Facebook	m55_64	male (55-64)	AT	Austria	289	1	229436	53675	4821	254
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	m55_64	male (55-64)	AT	Austria	14	1	178522	66649	1480	267
European Parliament		178362315106	Facebook	m55_64	male (55-64)	AT	Austria	94	1	142471	53986	1452	250
Stadt Wien	Stadt Wien	110971788921077	Facebook	m55_64	male (55-64)	AT	Austria	13	1	126885	46619	667	104
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	m55_64	male (55-64)	AT	Austria	29	1	121823	41995	1327	328
FPÖ	FPÖ	169051073236170	Facebook	m55_64	male (55-64)	AT	Austria	17	1	119380	51666	910	227
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	m55_64	male (55-64)	AT	Austria	132	1	118324	29964	2322	90
Dominik Nepp		135953609780627	Facebook	m55_64	male (55-64)	AT	Austria	94	1	111491	38327	1197	190
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	m55_64	male (55-64)	AT	Austria	54	1	102924	24953	361	22
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	m55_64	male (55-64)	AT	Austria	82	1	97631	23627	1187	53
1Europa	Peter Glawischnig	320389701908367	Facebook	m55_64	male (55-64)	AT	Austria	29	1	97271	24983	797	122
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	m55_64	male (55-64)	AT	Austria	77	1	93119	24739	638	12
Wochenblick	Wochenblick	991628130904203	Facebook	m55_64	male (55-64)	AT	Austria	20	1	88461	25014	597	121
Johann Gudenus		104145976305577	Facebook	m55_64	male (55-64)	AT	Austria	51	1	86643	34392	518	74
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	m55_64	male (55-64)	AT	Austria	41	1	78329	22934	724	122
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	m55_64	male (55-64)	AT	Austria	117	1	61767	17723	1097	36
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	m55_64	male (55-64)	AT	Austria	28	1	58833	18380	1085	171
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	m55_64	male (55-64)	AT	Austria	490	1	58110	14248	1046	12
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	m55_64	male (55-64)	AT	Austria	146	1	56909	13823	1306	48
Werner Kogler	Die Grünen	133612666671985	Facebook	m55_64	male (55-64)	AT	Austria	15	1	56398	18195	571	131
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	m55_64	male (55-64)	AT	Austria	12	1	44361	17378	249	47
Wirtschaftskammer		125946327466544	Facebook	m55_64	male (55-64)	AT	Austria	150	1	38004	9736	703	18
FPÖ-Wien		146097669338683	Facebook	m55_64	male (55-64)	AT	Austria	1	1	37947	18974	189	37
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	m55_64	male (55-64)	AT	Austria	37	1	36613	10366	1827	308
Hermann Schützenhöfer	Steirische Volkspartei	141720165842248	Facebook	m55_64	male (55-64)	AT	Austria	9	1	33307	6774	206	34
Sarah Wiener	Die Grünen	970529566390833	Facebook	m55_64	male (55-64)	AT	Austria	10	1	30382	9337	211	47
Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	m55_64	male (55-64)	AT	Austria	16	1	29630	6485	331	52
Addendum		109044023134793	Facebook	m55_64	male (55-64)	AT	Austria	8	1	29596	12910	207	32
Thomas Drozda	SPÖ	665544580263664	Facebook	m55_64	male (55-64)	AT	Austria	22	1	28213	8434	323	0
SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	m55_64	male (55-64)	AT	Austria	5	1	28054	11354	193	35
ISPA - Internet Service Providers Austria		202205536400	Facebook	m55_64	male (55-64)	AT	Austria	6	1	26007	5201	135	0
Gottfried Waldhäusl		627580790692097	Facebook	m55_64	male (55-64)	AT	Austria	19	1	24686	6157	226	18
Evelyn Regner	SPÖ	291746820967544	Facebook	m55_64	male (55-64)	AT	Austria	25	1	24329	6901	264	1
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	m55_64	male (55-64)	AT	Austria	21	1	23872	5045	165	6
Maximilian Krauss		590930261019192	Facebook	m55_64	male (55-64)	AT	Austria	93	1	23349	5891	646	21
Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	m55_64	male (55-64)	AT	Austria	6	1	22494	5835	204	40
Peter Haubner		276851356116014	Facebook	m55_64	male (55-64)	AT	Austria	32	1	22409	6608	530	39
NEOS	NEOS	327450964017497	Facebook	m55_64	male (55-64)	AT	Austria	41	1	22381	6478	450	5
FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	m55_64	male (55-64)	AT	Austria	15	1	21536	4415	276	38
European Greens		141366725876424	Facebook	m55_64	male (55-64)	AT	Austria	12	1	21378	9820	355	71
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	m55_64	male (55-64)	AT	Austria	14	1	20014	8078	163	39
Barbara M. Thaler		1945277729020140	Facebook	m55_64	male (55-64)	AT	Austria	25	1	19086	4066	193	10
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	m55_64	male (55-64)	AT	Austria	19	1	18735	6448	82	3
GPA-djp	GPA-djp	214499840736	Facebook	m55_64	male (55-64)	AT	Austria	23	1	18590	6044	103	0
Michael Raml	FPÖ Linz	1499759610320321	Facebook	m55_64	male (55-64)	AT	Austria	22	1	18571	4402	174	16
Sebastian Kurz	Volkspartei	105151752909840	Facebook	m55_64	male (55-64)	AT	Austria	15	1	17299	3889	129	0
FSG Niederösterreich		420116701402151	Facebook	m55_64	male (55-64)	AT	Austria	6	1	16824	7224	69	5
Christof Bitschi		1697898137102698	Facebook	m55_64	male (55-64)	AT	Austria	9	1	16264	3731	161	26
ServusTV		248450014269	Facebook	m55_64	male (55-64)	AT	Austria	5	1	15579	3116	46	0
KWB		134452439906870	Facebook	m55_64	male (55-64)	AT	Austria	12	1	15381	3269	135	0
Bettina Vollath		1557956091147559	Facebook	m55_64	male (55-64)	AT	Austria	16	1	15086	5229	210	6
Daniela Holzinger-Vogtenhuber	NR KLUB JETZT	510291985696801	Facebook	m55_64	male (55-64)	AT	Austria	7	1	14776	4556	80	0
Christian Pirker		200189984169557	Facebook	m55_64	male (55-64)	AT	Austria	61	1	14304	2907	432	4
Politaia.org		617383885287512	Facebook	m55_64	male (55-64)	AT	Austria	4	1	14278	6515	36	6
Keinen Millimeter	Michael Dorner	356665748284436	Facebook	m55_64	male (55-64)	AT	Austria	4	1	14148	2935	56	6
Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	m55_64	male (55-64)	AT	Austria	11	1	13776	6192	99	28
Willi Mernyi		257506474800121	Facebook	m55_64	male (55-64)	AT	Austria	2	1	12917	2583	82	14
Siedler Verlag		545921772214198	Facebook	m55_64	male (55-64)	AT	Austria	3	1	12695	4143	61	11
Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	m55_64	male (55-64)	AT	Austria	73	1	12652	2916	192	0
AUGE/UG - Alternative, Grüne und Unabhängige GewerkschafterInnen		422601690429	Facebook	m55_64	male (55-64)	AT	Austria	8	1	12338	2447	145	21
SPÖ Wien	SPÖ Wien	88108406133	Facebook	m55_64	male (55-64)	AT	Austria	21	1	12158	4476	183	0
Europäisches Parlament Österreich		124468054313069	Facebook	m55_64	male (55-64)	AT	Austria	6	1	11903	2962	138	15
Sebastian Bohrn Mena	Sebastian Bohrn Mena	1583324305255890	Facebook	m55_64	male (55-64)	AT	Austria	32	1	11838	2207	167	0
alles roger?		526014004225437	Facebook	m55_64	male (55-64)	AT	Austria	3	1	11823	2762	81	11
Fazit		110235809011155	Facebook	m55_64	male (55-64)	AT	Austria	2	1	11819	2363	65	10
Norbert Hofer	FPÖ	1650580648552563	Facebook	m55_64	male (55-64)	AT	Austria	1	1	11672	5836	291	58
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	m55_64	male (55-64)	AT	Austria	22	1	11619	3399	292	0
Liste ÖXIT - Die Stimme		520666604983737	Facebook	m55_64	male (55-64)	AT	Austria	6	1	11602	2273	171	15
Udo Landbauer		494195290313	Facebook	m55_64	male (55-64)	AT	Austria	18	1	11491	3726	166	0
Ordensgemeinschaften Österreich		341397769286892	Facebook	m55_64	male (55-64)	AT	Austria	3	1	11006	2747	36	0
Bruno Rossmann	NR KLUB JETZT	639785159686193	Facebook	m55_64	male (55-64)	AT	Austria	21	1	10973	2343	340	0
Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	m55_64	male (55-64)	AT	Austria	9	1	10842	3497	69	3
Salzburger Volkspartei	Salzburger Volkspartei	243190742384882	Facebook	m55_64	male (55-64)	AT	Austria	7	1	10820	2392	119	18
Stefan Hermann		153398965289347	Facebook	m55_64	male (55-64)	AT	Austria	3	1	10647	2129	21	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	m55_64	male (55-64)	AT	Austria	43	1	10471	3675	182	0
