advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	50_100	50 - 100	IT	Italy	33	1	3650	1145	10	0
Achille Variati	Achille Variati	478212418874107	Facebook	50_100	50 - 100	IT	Italy	6	1	793	158	1	0
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	50_100	50 - 100	IT	Italy	10	1	718	152	3	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	50_100	50 - 100	IT	Italy	5	1	653	140	1	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	50_100	50 - 100	IT	Italy	9	1	594	146	2	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	50_100	50 - 100	IT	Italy	6	1	560	140	1	0
Deputati PD	Deputati PD	104652392900508	Facebook	50_100	50 - 100	IT	Italy	5	1	529	124	1	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	50_100	50 - 100	IT	Italy	7	1	519	112	2	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	50_100	50 - 100	IT	Italy	7	1	516	102	2	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	50_100	50 - 100	IT	Italy	7	1	516	102	2	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	50_100	50 - 100	IT	Italy	4	1	498	108	1	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	50_100	50 - 100	IT	Italy	10	1	485	133	3	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	50_100	50 - 100	IT	Italy	3	1	466	93	0	0
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	50_100	50 - 100	IT	Italy	3	1	466	93	0	0
Alberto Cirio	RedAbissi	1391061901114543	Facebook	50_100	50 - 100	IT	Italy	10	1	441	105	3	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	50_100	50 - 100	IT	Italy	6	1	392	96	1	0
Paola Testori	Paola Testori	658895384568072	Facebook	50_100	50 - 100	IT	Italy	14	1	389	80	4	0
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	50_100	50 - 100	IT	Italy	8	1	385	93	2	0
Francesca Alderisi		227160244510020	Facebook	50_100	50 - 100	IT	Italy	1	1	377	188	3	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	50_100	50 - 100	IT	Italy	3	1	342	77	0	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	50_100	50 - 100	IT	Italy	3	1	342	77	0	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	50_100	50 - 100	IT	Italy	3	1	326	65	0	0
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	50_100	50 - 100	IT	Italy	3	1	326	65	0	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	50_100	50 - 100	IT	Italy	2	1	311	62	0	0
Avaaz	Avaaz	8340223883	Facebook	50_100	50 - 100	IT	Italy	1	1	311	155	0	0
Angela Russo	Angela Russo 	1624334387651107	Facebook	50_100	50 - 100	IT	Italy	2	1	311	62	0	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	50_100	50 - 100	IT	Italy	1	1	311	155	0	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	50_100	50 - 100	IT	Italy	9	1	301	87	2	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	50_100	50 - 100	IT	Italy	19	1	276	56	5	0
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	50_100	50 - 100	IT	Italy	8	1	258	68	2	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	50_100	50 - 100	IT	Italy	6	1	248	59	1	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	50_100	50 - 100	IT	Italy	4	1	233	65	1	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	50_100	50 - 100	IT	Italy	6	1	224	52	1	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	50_100	50 - 100	IT	Italy	4	1	205	49	1	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	50_100	50 - 100	IT	Italy	3	1	202	49	0	0
Donato Forcillo - candidato Parlamento Europeo M5S - Sardegna/Sicilia	Donato Forcillo	348043952450383	Facebook	50_100	50 - 100	IT	Italy	23	1	196	31	7	0
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	50_100	50 - 100	IT	Italy	3	1	189	46	0	0
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	50_100	50 - 100	IT	Italy	3	1	189	46	0	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	50_100	50 - 100	IT	Italy	4	1	189	37	1	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	50_100	50 - 100	IT	Italy	3	1	189	46	0	0
Massimiliano Grimaldi		1126143620901834	Facebook	50_100	50 - 100	IT	Italy	1	1	188	37	3	0
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	50_100	50 - 100	IT	Italy	2	1	186	46	0	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	50_100	50 - 100	IT	Italy	2	1	186	46	0	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	50_100	50 - 100	IT	Italy	3	1	186	37	0	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	50_100	50 - 100	IT	Italy	6	1	183	34	1	0
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	50_100	50 - 100	IT	Italy	2	1	171	34	0	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	50_100	50 - 100	IT	Italy	2	1	171	34	0	0
Federico Perugini	Federico Perugini	356449288308129	Facebook	50_100	50 - 100	IT	Italy	2	1	171	34	0	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	50_100	50 - 100	IT	Italy	2	1	171	34	0	0
Alberto Bova - Candidato Sindaco	Comitato Elettorale Alberto Bova	146020142780997	Facebook	50_100	50 - 100	IT	Italy	3	1	161	31	0	0
Silvia Sardone	Silvia Sardone	667483386685540	Facebook	50_100	50 - 100	IT	Italy	2	1	158	31	0	0
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
Valerio Zoggia		174166786029904	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
Carlo Guccione	Gennaro Alessandro Alessio	731200573630420	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	50_100	50 - 100	IT	Italy	1	1	155	31	0	0
