age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	IE	Ireland	7	5	530	118	28	0
18_24	18-24	IE	Ireland	112	54	381140	106884	2870	101
25_34	25-34	IE	Ireland	116	55	571909	191959	3588	309
35_44	35-44	IE	Ireland	125	56	476916	166635	3395	390
45_54	45-54	IE	Ireland	123	56	363735	123243	2996	394
55_64	55-64	IE	Ireland	115	52	239840	78093	1980	279
65_	65+	IE	Ireland	109	47	176556	57374	1450	228
