impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	EL	Greece	490	156	476730	0	47218	0
1k_5k	1k - 5k	EL	Greece	691	200	3436524	687442	68055	0
5k_10k	5k - 10k	EL	Greece	405	175	4001406	2000903	39617	0
10k_50k	10k - 50k	EL	Greece	801	231	39495458	7899249	129129	13012
50k_100k	50k - 100k	EL	Greece	217	72	21038495	10519352	77808	14522
100k_200k	100k - 200k	EL	Greece	131	61	24378868	12189495	68555	20416
200k_500k	200k - 500k	EL	Greece	97	38	40072930	16029204	129839	36914
500k_1m	500k - 1m	EL	Greece	39	18	27197660	13598844	103285	22357
