advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	55_64	55-64	EE	Estonia	23	1	11811	2418	401	0
European Parliament	European Parliament	178362315106	Facebook	55_64	55-64	EE	Estonia	1	1	9751	1950	19	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	55_64	55-64	EE	Estonia	6	1	4379	938	49	7
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	55_64	55-64	EE	Estonia	2	1	2791	558	32	4
Jaak Madison	Madison Jaak	536519246456733	Facebook	55_64	55-64	EE	Estonia	1	1	1727	345	3	0
Urmas Paet	Paet Urmas	223092011815453	Facebook	55_64	55-64	EE	Estonia	1	1	1172	234	23	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	55_64	55-64	EE	Estonia	1	1	884	177	17	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	55_64	55-64	EE	Estonia	1	1	246	123	0	0
European Commission	European Commission	107898832590939	Facebook	55_64	55-64	EE	Estonia	2	1	37	18	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	55_64	55-64	EE	Estonia	2	1	20	5	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	55_64	55-64	EE	Estonia	1	1	3	0	0	0
