advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	47	1	71820	33028	128	32
Демократична България	Демократична България	995342840629890	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	24	1	41462	16163	60	6
Приоритети	БЗНС	1163987410423594	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	63	1	38492	12320	103	2
European Greens		141366725876424	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	33	1	37036	16830	75	23
Kialo		729627343834501	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	223	1	19458	7397	95	22
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	58	1	16758	6798	61	13
Движение ВОЛЯ		289082018098560	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	1	1	15258	7629	7	1
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	50	1	15104	6974	31	8
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	10	1	13439	4796	27	6
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	7	1	11320	2297	28	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	18	1	10308	4242	20	4
Път на младите	Път на младите	2051476654950711	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	7	1	10218	4254	69	2
Крум Дончев/Krum Donchev		155516354469476	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	8	1	9902	4766	7	0
България на Труда и Разума - БТР		709384432421964	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	8	1	9881	3034	19	1
Volen Siderov		48268614826	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	21	1	8845	1924	27	0
informo.bg	informo.bg	262524054082832	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	7	1	8598	3760	18	2
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	14	1	7770	2033	23	0
European Commission		107898832590939	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	3	1	6338	3169	17	4
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	3	1	6147	2828	28	5
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	21	1	5754	1298	33	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	9	1	5173	1652	14	0
European Youth Event		919232861444360	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	6	1	3556	1670	5	2
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	10	1	3458	829	13	0
Радан Кънев	Радан Кънев	1461853244069926	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	13	1	3397	741	13	0
EU Environment		305608429284	Facebook	kyustendil_province_BG	Kyustendil Province, Bulgaria	2	1	3278	1554	15	2
