advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	dolj_county_RO	Dolj County, Romania	205	1	1437832	650029	3643	809
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	dolj_county_RO	Dolj County, Romania	27	1	1436876	476181	2748	840
România în primul rând	Future Innovation	770704223323599	Facebook	dolj_county_RO	Dolj County, Romania	64	1	1359223	603603	1510	348
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	dolj_county_RO	Dolj County, Romania	83	1	1136040	517072	3051	802
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	dolj_county_RO	Dolj County, Romania	127	1	943059	404918	1486	406
Romania #nuepsd	Future Innovation	293215748279337	Facebook	dolj_county_RO	Dolj County, Romania	13	1	784226	332610	358	155
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	dolj_county_RO	Dolj County, Romania	84	1	491020	216406	1790	412
European Parliament		178362315106	Facebook	dolj_county_RO	Dolj County, Romania	77	1	345406	158034	1736	336
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	dolj_county_RO	Dolj County, Romania	38	1	264567	119765	367	95
European Commission		107898832590939	Facebook	dolj_county_RO	Dolj County, Romania	11	1	217392	108241	566	149
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	dolj_county_RO	Dolj County, Romania	36	1	199627	92655	622	158
Litere.net	litere.net	1504323906337545	Facebook	dolj_county_RO	Dolj County, Romania	13	1	180742	86042	168	38
Adrian-Claudiu Prisnel		259825811088447	Facebook	dolj_county_RO	Dolj County, Romania	6	1	165009	36002	356	63
Politice.net	politice.net	2546711162025064	Facebook	dolj_county_RO	Dolj County, Romania	12	1	107759	51087	98	21
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	dolj_county_RO	Dolj County, Romania	20	1	98316	46441	95	20
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	dolj_county_RO	Dolj County, Romania	46	1	87248	40551	190	50
Rares Bogdan		204397909629079	Facebook	dolj_county_RO	Dolj County, Romania	15	1	85545	32912	110	21
Silvia Dinică		1128229287275038	Facebook	dolj_county_RO	Dolj County, Romania	19	1	81928	32297	143	32
PNL DOLJ		735350019910389	Facebook	dolj_county_RO	Dolj County, Romania	7	1	78497	15100	163	8
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	dolj_county_RO	Dolj County, Romania	7	1	76050	33996	27	5
Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	dolj_county_RO	Dolj County, Romania	15	1	75737	31987	90	15
Custom Resita Festival		2218037274884370	Facebook	dolj_county_RO	Dolj County, Romania	1	1	70462	35231	74	14
George Simion	George Simion	2212856535602171	Facebook	dolj_county_RO	Dolj County, Romania	12	1	69747	26174	151	31
Kialo		729627343834501	Facebook	dolj_county_RO	Dolj County, Romania	244	1	66634	26467	339	74
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	dolj_county_RO	Dolj County, Romania	12	1	59077	24236	63	12
