advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	62	1	1439871	672990	2782	1242
Fidesz	Fidesz	9844779306	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	89	1	612549	288364	2010	981
European Parliament		178362315106	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	103	1	567740	258689	1555	488
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	73	1	488423	208377	385	106
MSZP	MSZP	115388925185513	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	43	1	441364	182328	640	227
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	87	1	394397	168686	963	377
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	151	1	376298	130546	612	207
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	37	1	289449	124076	231	78
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	65	1	269521	111079	493	171
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	15	1	204854	89990	357	166
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	33	1	121882	42010	217	47
European Greens		141366725876424	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	34	1	114541	49206	346	105
Csányi Tamás	Országgyűlés Hivatala Jobbik Frakció	1401080026811438	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	5	1	110921	22000	328	66
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	27	1	106360	40887	169	47
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	11	1	102513	43859	258	117
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	33	1	100849	44048	164	51
Dúró Dóra	Sipos 	191946490841225	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	19	1	95425	39476	231	86
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	10	1	94402	28907	247	70
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	17	1	89549	29551	184	51
Greenpeace Magyarország		35634348348	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	61	1	88010	36084	186	12
European Commission		107898832590939	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	8	1	83987	37948	298	82
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	11	1	82408	31739	136	50
Ujhelyi István dr.	MSZP	734217673259088	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	19	1	71868	29644	183	68
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	21	1	59876	24791	83	25
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	10	1	59467	24279	75	31
