advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	20	1	1287451	577165	6672	1751
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	87	1	1030663	305773	3910	115
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	24	1	698339	263848	2336	253
European Parliament Office in Cyprus		205478755729	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	9	1	661141	289901	3079	571
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	21	1	566949	223802	1910	178
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	74	1	499192	111051	2505	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	26	1	435218	103736	1419	44
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	19	1	426748	116032	850	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	44	1	336680	74890	1852	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	24	1	313085	66919	930	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	33	1	288471	65840	1485	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	276874	125065	869	116
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	13	1	267154	77873	774	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	9	1	250883	95329	437	0
Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	45	1	250200	70192	2011	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	24	1	237563	51366	1041	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	17	1	224953	52562	819	0
γυρίζουμε		278308089460720	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	199575	87680	1347	311
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	17	1	183476	75359	308	75
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	5	1	174732	78249	234	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	40	1	143817	65812	229	59
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	21	1	137743	30016	1103	0
European Greens		141366725876424	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	10	1	100211	38744	356	82
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	97011	33557	334	47
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	91539	21485	169	30
Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	11	1	90938	19463	230	0
Dr. Eleni Stavrou		822417261217421	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	85308	21456	284	0
Power Beach		484571345318227	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	82803	41401	40	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	5	1	76960	32934	581	114
VoteWatch Europe		355087424564148	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	74400	31859	139	43
Katerina Christophidou	Katerina Christophidou	131599480586562	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	13	1	66200	15494	577	0
Kialo		729627343834501	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	11	1	65664	23136	166	40
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	65025	24283	241	37
EEA and Norway Grants		70937137362	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	50163	20065	9	0
Συμμαχία Πολιτών	Anastasia Fella	470323203056530	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	12	1	49748	13636	556	0
StudentLife.com.cy	StudentLife.com.cy	219265161533109	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	7	1	48857	9402	321	0
Χρύσανθος Φάκας - Chrysanthos Fakas		1666515286969405	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	47893	9578	84	0
VICE Greece		187580104777775	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	46891	12710	81	0
Yiannos Lakkotrypis		750357328668972	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	7	1	46845	11217	386	0
Leyla Hüseyin Kıralp		405321523588438	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	9	1	45405	11711	533	0
Takis Hadjigeorgiou		610639632353466	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	45035	9007	133	0
European Youth Event		919232861444360	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	43912	20804	89	26
Γυναικεία Οργάνωση Δημοκρατικού Κόμματος - ΓΟΔΗΚ		328991341036445	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	39946	10564	267	0
European Commission		107898832590939	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	37577	18789	109	27
EU Environment		305608429284	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	34637	16538	165	32
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	42	1	33279	13986	170	35
AB Bilgi Merkezi		583529045116711	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	32926	6585	65	0
yeniduzen		223172754383571	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	31638	6327	51	8
CARDET		206470649447499	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	31255	6251	61	0
Ιακώβου Βάκης		332523037613071	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	29384	5788	254	0
Μαρία Παστελλά		408568246617951	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	28315	6789	223	0
Κίνημα Οικολόγων - Συνεργασία Πολιτών		406404342873724	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	27311	5462	54	0
Ομάδα Ενημέρωσης		529197344248343	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	26080	8584	459	0
VOIS Cyprus		571975636495930	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	24352	6364	140	0
AIPFE Cyprus - Women of Europe		1614268508823327	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	23921	4784	47	0
Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη		243308565736627	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	23685	4737	46	0
Tiny Humans Etc		218868801931921	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	23546	4709	88	0
ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ	Eleftherios Demetriou	609745702447737	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	23477	4695	46	0
Ιακώβου Βάκης		250160905888958	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	22376	4475	78	0
ΓεΣΥ - Οργανισμός Ασφάλισης Υγείας		1934020526882143	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	21822	4364	43	0
Nomadic State of Mind Cyprus		301558603282016	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	21300	4260	42	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	20965	8344	47	3
Europe Together		140105536131109	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	19654	9827	98	19
LegacyFx		966644110116765	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	18605	9302	46	19
Μιχάλης Μηνά-Υποψήφιος Ευρωβουλευτής 2019-  Πρόεδρος Κόμμα Δικαιοσύνης		1405721126369385	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	17970	7463	257	0
We Amplify		186008238755917	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	15786	3157	37	0
Hoxton Capital Management		353185345195139	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	13997	6086	48	13
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	11451	4929	33	0
EPP Group in the European Parliament		291699857688	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	11211	4487	11	2
Friends of the Earth Cyprus - Φίλοι της Γης Κύπρου		782825568407464	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	10640	5320	105	0
Guardian Weekly		64525551258	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	10533	4067	18	2
ETUC		129041250601685	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	9839	4919	24	4
Neoklis Sylikiotis		746047275453494	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	9521	4761	94	0
Ανεξάρτητη Φοιτητική ΕΠΑΛΞΗ Πανεπιστημίου Κύπρου		579252218763659	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	9251	4625	91	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	7982	3519	22	3
Council of the European Union		147547541961576	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	7971	3676	27	5
ATL Loizou Group		834066243426644	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	7955	3977	78	0
Give A Vote		2186129244970085	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	7593	3037	7	1
Cyclamen Project		2243589379200521	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	7218	2725	100	0
Green Future		2010155732574284	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	6976	2847	90	0
Cyprus Youth Council.Συμβούλιο Νεολαίας Κύπρου.Kıbrıs Gençlik Konseyi		452945224795346	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	6933	3173	120	0
Ο Καραγκιόζης Αλογόκριτος		295164867809730	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	6835	1367	135	0
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	6129	2658	1	0
The Good Lobby		1420129598280317	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	7	1	5292	1900	14	0
Τομέας Κοινωνικής Πολιτικής Δημοκρατικού Κόμματος		420675871612712	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	5123	1024	101	0
İNAX Medya		2198024653747919	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	4999	1000	14	0
SIGG Cyprus		353280025136314	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	4997	2268	90	0
RPN.com.cy		1683625705013522	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	4572	914	90	0
Όμιλος Προβληματισμού για τον Εκσυγχρονισμό της Κοινωνίας μας - ΟΠΕΚ		241928809281997	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	4562	2281	45	0
Cecilia Malmström		258966159416	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	4390	1756	8	4
Voice Of The Island - TR		846785392333726	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	4007	665	19	0
European Youth		130456876990360	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	5	1	4004	1979	20	3
OTS Solicitors		940549775965601	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	3743	1871	4	0
Χάρης Αντωνίου/Εγγεγραμμένος Εκπαιδευτικός  Σχολικός Ψυχολόγος		1171523046211155	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	3733	588	136	0
Ελληνική σημαία		407830792962925	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	3697	739	7	0
Tuunes		992176580926495	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	5	1	3674	844	13	0
MERES		827935380662777	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	3620	724	71	0
Living and Working Abroad		134381223370615	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	3588	1782	31	0
Accept - LGBTI Cyprus		129254657098019	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	3479	696	68	0
CityChannel		2074154366187575	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	3268	1634	32	0
Europeana.eu		10261403667	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	3168	1584	1	0
MasterClass		687589164666184	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	3152	1576	14	2
Δήμος Κερύνειας - Kyrenia Municipality		372748876431651	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2961	592	58	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	5	1	2937	1185	11	1
RZT Capital		1917364628557349	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	2904	480	97	0
Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	10	1	2894	1283	5	0
Ομολατρεία		294836014540901	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	2819	646	18	2
Όθων Καίσαρης- Υποψήφιος Ευρωβουλευτής, "Το Ποτάμι"		239548219564033	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	2657	1266	37	0
MyLife		313200798730582	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2510	502	49	0
BPW Cyprus		1113003065376973	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2477	495	49	0
Stichting Syrische Vrijwilligers Nederland - SYVNL		537188923095240	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2381	476	47	0
MmosWorld		1262271977168621	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2362	1181	1	0
Bloc Républicain nassirou bako-arifari		489196848282307	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2307	461	45	0
United World İnternational		200522684002297	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2275	455	4	0
Παρατηρητήριο  Ισότητας  Κύπρου		381640725588880	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2135	427	42	0
Success Resources		550751965021284	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	2122	424	24	4
Awareness of Cyprus		731667146982325	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	2045	0	202	0
eToro		193863317737	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	14	1	1949	852	4	1
EU Gateway Business Avenues		1878683232394649	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1808	361	3	0
ADF International		382186268590822	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	1629	651	1	0
Matthew Hussey		525275707491504	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	7	1	1316	530	11	2
Ami Horowitz		42597808880	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	1314	301	11	2
World Food Programme		28312410177	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1232	246	2	0
Pologize Fashion		274227073497806	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1214	607	10	5
Last Stop Brexit		820489154977103	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1145	229	2	0
TaxEduportal		828411763950694	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1125	225	2	0
Positive Money Europe		454544301251419	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1100	220	10	2
Unexplained Mysteries		259243241341132	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	1027	411	0	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	999	0	99	0
World Bank		153371894688575	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	26	1	971	412	2	0
Νεολαία Δημοκρατικού Κόμματος - ΝΕΔΗΚ Λάρνακας		1152027201616934	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	941	470	9	0
Fire Safe Europe - FSEU		238789186294640	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	880	176	1	0
TRT World		1559901027613381	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	4	1	855	368	0	0
Arte		656089814494677	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	828	151	19	0
Solidaritywebradio.gr		2196859983919298	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	811	405	8	0
Soviet Visuals		1160495674016675	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	19	1	784	150	11	0
Mariya Zasadniy		151719942210163	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	721	358	6	0
TransformingTransport		1635700990066863	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	686	137	1	0
Jorjetaime		339101866453240	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	677	135	15	0
Columbia University in the City of New York		102471088936	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	659	259	1	0
Öğretmenler Kooperatifi		2304870229835059	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	631	0	9	0
Your Team Merchandise		328881877544155	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	628	314	5	0
Melba Culp		902971599738051	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	11	1	585	262	1	0
eq.eco		1316308285142040	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	6	1	574	275	1	0
GUE/NGL		164355333623231	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	558	111	5	1
Verv		560545637307176	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	536	268	0	0
Soonfeed		214615931960850	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	530	106	10	0
Vadim Rotari		516538278845787	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	527	105	1	0
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	479	240	0	0
Stephen Webster		237837336581	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	2	1	473	188	0	0
Giving Brush		1945237355733646	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	466	196	4	0
苏富比塞浦路斯国际房产		2166019480350598	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	453	0	5	0
Wageningen University & Research		128618593840392	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	435	87	0	0
Veganuary		170911309781648	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	8	1	424	126	1	0
ScribersHive		722350287934296	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	420	210	0	0
Roposo - TV By The People		574950735891850	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	402	201	0	0
Wowfanco		756360421384215	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	3	1	368	73	1	0
ZAFUL		916028728426822	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	1	1	355	178	1	0
Centre of Excellence		761616163858631	Facebook	lefkosa_district_CY	Lefkoşa District, Cyprus	5	1	343	111	0	0
