country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	d132	2019-05-12	614	156	8154316	3190116	16351	5828
HU	Hungary	d131	2019-05-11	629	163	7953758	3233974	16905	6167
HU	Hungary	d130	2019-05-10	644	178	7845873	3211079	17154	6250
HU	Hungary	d129	2019-05-09	723	218	7669647	3081385	16621	6132
HU	Hungary	d128	2019-05-08	685	235	6876605	2794049	14312	5436
HU	Hungary	d127	2019-05-07	721	341	7405741	3049610	17801	7331
HU	Hungary	d126	2019-05-06	671	347	7531932	3134999	19092	8098
HU	Hungary	d125	2019-05-05	564	320	6870190	2947992	17427	7600
HU	Hungary	d124	2019-05-04	462	225	5786126	2529945	14445	6281
HU	Hungary	d123	2019-05-03	481	200	8336573	3739202	19463	8539
HU	Hungary	d122	2019-05-02	457	166	4139004	1732553	9153	3644
HU	Hungary	d121	2019-05-01	490	146	3637001	1487653	7458	2778
HU	Hungary	d120	2019-04-30	575	155	3411581	1387937	7261	2807
HU	Hungary	d119	2019-04-29	627	191	3420317	1345053	6711	2331
HU	Hungary	d118	2019-04-28	663	240	3697483	1428914	7786	2687
HU	Hungary	d117	2019-04-27	651	233	3697774	1432080	7452	2503
HU	Hungary	d116	2019-04-26	653	184	5266212	2088635	9963	3288
HU	Hungary	d115	2019-04-25	573	168	2634666	957599	5124	1627
HU	Hungary	d114	2019-04-24	523	165	2092687	802781	4063	1293
HU	Hungary	d113	2019-04-23	456	155	2060764	848415	5115	1533
HU	Hungary	d112	2019-04-22	442	153	1886347	791402	3943	1268
HU	Hungary	d111	2019-04-21	474	158	2200881	899932	4904	1520
HU	Hungary	d110	2019-04-20	486	181	2250044	899161	4861	1567
HU	Hungary	d109	2019-04-19	513	194	1973657	782076	5104	1616
HU	Hungary	d108	2019-04-18	517	201	2647697	1140546	5686	2006
HU	Hungary	d107	2019-04-17	469	196	2113497	876014	4238	1600
HU	Hungary	d106	2019-04-16	492	204	2451509	1010661	5159	1893
HU	Hungary	d105	2019-04-15	565	216	2577415	1084885	4459	1309
HU	Hungary	d104	2019-04-14	539	220	2576246	1091190	4571	1437
HU	Hungary	d103	2019-04-13	541	227	2027779	869958	3753	1119
HU	Hungary	d102	2019-04-12	620	227	3695672	1675947	6628	2206
HU	Hungary	d101	2019-04-11	569	238	1825369	802877	3781	1075
HU	Hungary	d100	2019-04-10	531	238	1600143	674383	2811	804
HU	Hungary	d099	2019-04-09	543	247	1759525	703347	3468	912
HU	Hungary	d098	2019-04-08	538	243	1395283	593620	3158	878
HU	Hungary	d097	2019-04-07	499	230	1372792	593958	2581	756
HU	Hungary	d096	2019-04-06	502	224	1403801	567606	3105	925
HU	Hungary	d095	2019-04-05	504	220	1473958	611059	3501	1110
HU	Hungary	d094	2019-04-04	437	192	1341828	522886	5348	1269
HU	Hungary	d093	2019-04-03	371	172	693661	271309	1880	447
HU	Hungary	d092	2019-04-02	359	162	1281350	490722	6646	540
HU	Hungary	d091	2019-04-01	271	143	445858	174810	966	213
HU	Hungary	d090	2019-03-31	282	144	283340	115251	683	187
HU	Hungary	d089	2019-03-30	274	141	268737	105965	661	186
HU	Hungary	d088	2019-03-29	299	157	412257	143414	1117	304
HU	Hungary	d087	2019-03-28	297	145	568194	241131	2520	933
HU	Hungary	d086	2019-03-27	272	129	452581	183210	1521	504
HU	Hungary	d085	2019-03-26	255	117	593257	257195	1975	708
