advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Volt Nederland	Volt Nederland	146644665960101	Facebook	u	unknown	NL	Netherlands	80	1	9759	3453	107	9
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	u	unknown	NL	Netherlands	33	1	9711	3865	44	14
European Parliament	European Parliament	178362315106	Facebook	u	unknown	NL	Netherlands	14	1	8205	3513	63	14
D66	D66	52985377549	Facebook	u	unknown	NL	Netherlands	27	1	7907	3316	43	8
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	u	unknown	NL	Netherlands	9	1	7863	3326	86	18
GroenLinks	GroenLinks	175740570505	Facebook	u	unknown	NL	Netherlands	30	1	7817	3360	77	18
CDA	CDA	320374518118	Facebook	u	unknown	NL	Netherlands	8	1	7617	3445	42	11
VVD	VVD	121264564551002	Facebook	u	unknown	NL	Netherlands	28	1	6645	2929	41	8
Jesse Klaver	GroenLinks	687496011309020	Facebook	u	unknown	NL	Netherlands	3	1	4503	1843	42	8
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	u	unknown	NL	Netherlands	5	1	4052	1884	16	4
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	u	unknown	NL	Netherlands	15	1	3462	1395	28	9
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	u	unknown	NL	Netherlands	38	1	2662	1063	16	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	u	unknown	NL	Netherlands	14	1	2279	1134	13	2
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u	unknown	NL	Netherlands	13	1	2239	918	8	1
Esther de Lange	Esther de Lange	206205079489175	Facebook	u	unknown	NL	Netherlands	9	1	2177	960	6	1
European Greens	European Greens	141366725876424	Facebook	u	unknown	NL	Netherlands	3	1	1870	928	45	9
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	u	unknown	NL	Netherlands	4	1	1775	887	11	5
Paul Tang	PvdA	208020512703248	Facebook	u	unknown	NL	Netherlands	6	1	1396	594	6	1
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	u	unknown	NL	Netherlands	35	1	1368	364	17	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u	unknown	NL	Netherlands	22	1	1181	250	34	0
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	u	unknown	NL	Netherlands	3	1	1122	525	6	2
PvdA Amsterdam	Partij van de Arbeid (PvdA)	170060616402275	Facebook	u	unknown	NL	Netherlands	1	1	1093	546	5	1
Henk Jan Ormel	CDA	823537391322678	Facebook	u	unknown	NL	Netherlands	2	1	1066	427	2	1
Natuur & Milieu	Natuur & Milieu	156571571036057	Facebook	u	unknown	NL	Netherlands	2	1	942	421	1	0
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	u	unknown	NL	Netherlands	7	1	893	266	9	2
