week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w009	Week 9	CY	Cyprus	Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	2	1	74952	14990	148	0
w009	Week 9	CY	Cyprus	Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	2	1	65970	32985	118	0
w009	Week 9	CY	Cyprus	Ιακώβου Βάκης		250160905888958	Facebook	2	1	51248	10250	123	0
w009	Week 9	CY	Cyprus	Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	2	1	50515	10103	100	0
w009	Week 9	CY	Cyprus	EPP Group in the European Parliament		291699857688	Facebook	1	1	27473	10989	27	5
w009	Week 9	CY	Cyprus	Katerina Christophidou		131599480586562	Facebook	1	1	24996	4999	49	0
w009	Week 9	CY	Cyprus	Living and Working Abroad		134381223370615	Facebook	1	1	23314	4662	46	0
w009	Week 9	CY	Cyprus	Δημοκρατικό Κόμμα	Constantinos Georgallides	293704380825571	Facebook	1	1	4999	1000	99	0
w009	Week 9	CY	Cyprus	Accept - LGBTI Cyprus		129254657098019	Facebook	1	1	4999	1000	98	0
w009	Week 9	CY	Cyprus	Friends of the Earth Cyprus - Φίλοι της Γης Κύπρου		782825568407464	Facebook	1	1	3333	1666	33	0
w009	Week 9	CY	Cyprus	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	4	1	2021	692	10	2
w009	Week 9	CY	Cyprus	ETUC		129041250601685	Facebook	1	1	1288	644	3	0
w009	Week 9	CY	Cyprus	Ami Horowitz		42597808880	Facebook	3	1	1113	259	9	1
w009	Week 9	CY	Cyprus	Council of the European Union		147547541961576	Facebook	1	1	942	471	4	0
w009	Week 9	CY	Cyprus	Ομολατρεία		294836014540901	Facebook	3	1	517	118	3	0
w009	Week 9	CY	Cyprus	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	1	1	426	213	2	0
w009	Week 9	CY	Cyprus	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	2	1	369	181	0	0
w009	Week 9	CY	Cyprus	Columbia University in the City of New York		102471088936	Facebook	3	1	363	144	0	0
w009	Week 9	CY	Cyprus	Lap - Find Family & Friends		254495005225189	Facebook	2	1	357	98	1	0
w009	Week 9	CY	Cyprus	Awareness of Cyprus		731667146982325	Facebook	1	1	221	0	21	0
w009	Week 9	CY	Cyprus	Melba Culp		902971599738051	Facebook	1	1	185	92	0	0
w009	Week 9	CY	Cyprus	Roposo - TV By The People		574950735891850	Facebook	1	1	129	64	0	0
w009	Week 9	CY	Cyprus	Homaly Gift		372226786888864	Facebook	1	1	98	19	1	0
w009	Week 9	CY	Cyprus	Soviet Visuals		1160495674016675	Facebook	10	1	81	16	1	0
w009	Week 9	CY	Cyprus	Shopwoah		369904360221896	Facebook	10	1	65	7	3	0
w009	Week 9	CY	Cyprus	Milaap		315603771494	Facebook	4	1	60	9	0	0
w009	Week 9	CY	Cyprus	European Commission - Economy and Finance		403547856480315	Facebook	1	1	55	0	5	0
w009	Week 9	CY	Cyprus	Marco Antonio Orsini		395865050792874	Facebook	1	1	46	23	0	0
w009	Week 9	CY	Cyprus	YOGA BURN		146316959083110	Facebook	4	1	33	6	0	0
w009	Week 9	CY	Cyprus	The Jerusalem Post / JPost.com		159050394216641	Facebook	2	1	17	2	0	0
w009	Week 9	CY	Cyprus	Airinum		867962259958927	Facebook	1	1	13	2	0	0
w009	Week 9	CY	Cyprus	The New Arab	The New Arab	1426949024217365	Facebook	1	1	12	2	0	0
w009	Week 9	CY	Cyprus	SAGE Publishing		121340691244235	Facebook	1	1	11	0	1	0
w009	Week 9	CY	Cyprus	Tafani's		306374169790036	Facebook	1	1	4	0	0	0
w009	Week 9	CY	Cyprus	Rutas de los andes		1078600055607267	Facebook	1	1	4	0	0	0
w009	Week 9	CY	Cyprus	Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	1	1	3	1	0	0
w009	Week 9	CY	Cyprus	Columbia Alumni Association		195421575197	Facebook	2	1	3	0	0	0
w009	Week 9	CY	Cyprus	Lettuce Networks		323302384460728	Facebook	1	1	1	0	0	0
w009	Week 9	CY	Cyprus	Harvard Business Review		10423517786	Facebook	1	1	1	0	0	0
w009	Week 9	CY	Cyprus	Stanford Graduate School of Business		208357009185713	Facebook	1	1	0	0	0	0
w009	Week 9	CY	Cyprus	Smart Water Magazine		634705100258374	Facebook	2	1	0	0	0	0
