advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
déi gréng	déi gréng	21710789873	Facebook	f	female	LU	Luxembourg	38	1	2479531	1049224	11934	3266
European Parliament		178362315106	Facebook	f	female	LU	Luxembourg	122	1	1906115	751035	9402	1483
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	f	female	LU	Luxembourg	123	1	1759285	553668	8980	848
Greenpeace Luxembourg		67370457805	Facebook	f	female	LU	Luxembourg	132	1	1363500	340462	9934	307
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	f	female	LU	Luxembourg	27	1	432795	121645	1429	56
déi Lénk	déi Lénk	120444648033670	Facebook	f	female	LU	Luxembourg	18	1	348607	107557	1585	158
Charles Goerens		441313569220539	Facebook	f	female	LU	Luxembourg	30	1	318863	80099	1270	71
Piraten Lëtzebuerg		183148710560	Facebook	f	female	LU	Luxembourg	43	1	263505	70330	1629	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	f	female	LU	Luxembourg	31	1	255062	54866	1596	0
Dan Kersch		231839814316073	Facebook	f	female	LU	Luxembourg	34	1	213600	65762	1173	0
CSV	CSV	56016549775	Facebook	f	female	LU	Luxembourg	39	1	165224	49144	1781	0
European Greens		141366725876424	Facebook	f	female	LU	Luxembourg	36	1	126442	48180	875	232
Unis pour les Droits Humains		1642871805813802	Facebook	f	female	LU	Luxembourg	17	1	78166	34357	75	2
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f	female	LU	Luxembourg	38	1	47219	19954	103	21
Chris Bernard		764820513891336	Facebook	f	female	LU	Luxembourg	21	1	46202	10523	945	0
Jonk Piraten		194441573983035	Facebook	f	female	LU	Luxembourg	3	1	44594	8846	123	0
European Investment Bank		350888674962511	Facebook	f	female	LU	Luxembourg	1	1	41497	20749	207	41
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	f	female	LU	Luxembourg	10	1	36621	9150	523	0
Burelbach Immobilien		243135569564978	Facebook	f	female	LU	Luxembourg	1	1	36349	7270	71	0
Kialo		729627343834501	Facebook	f	female	LU	Luxembourg	339	1	31964	13699	184	45
HI		122469380546	Facebook	f	female	LU	Luxembourg	1	1	30366	6073	60	0
Fondation IDEA asbl		439909732821172	Facebook	f	female	LU	Luxembourg	1	1	27059	5412	53	0
Piraten Bezierk Osten		141480992729926	Facebook	f	female	LU	Luxembourg	1	1	26947	5389	268	53
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	f	female	LU	Luxembourg	1	1	25624	5125	50	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f	female	LU	Luxembourg	63	1	24820	11046	94	15
