advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	m	male	LU	Luxembourg	127	1	1931004	609696	10564	937
European Parliament		178362315106	Facebook	m	male	LU	Luxembourg	121	1	1783867	676936	10263	1299
déi gréng	déi gréng	21710789873	Facebook	m	male	LU	Luxembourg	19	1	1248175	524042	4167	921
Greenpeace Luxembourg		67370457805	Facebook	m	male	LU	Luxembourg	132	1	738429	199961	5164	188
Charles Goerens		441313569220539	Facebook	m	male	LU	Luxembourg	30	1	552335	141502	2184	126
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	m	male	LU	Luxembourg	27	1	455071	132783	1610	43
Dan Kersch		231839814316073	Facebook	m	male	LU	Luxembourg	34	1	418151	125813	2152	0
Piraten Lëtzebuerg		183148710560	Facebook	m	male	LU	Luxembourg	40	1	327724	97560	2599	0
déi Lénk	déi Lénk	120444648033670	Facebook	m	male	LU	Luxembourg	18	1	284902	86815	1370	139
CSV	CSV	56016549775	Facebook	m	male	LU	Luxembourg	39	1	221430	58926	2053	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	m	male	LU	Luxembourg	29	1	187411	40575	1453	0
Kialo		729627343834501	Facebook	m	male	LU	Luxembourg	341	1	135036	56181	839	207
European Greens		141366725876424	Facebook	m	male	LU	Luxembourg	36	1	96785	34463	701	164
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	LU	Luxembourg	38	1	63742	26753	149	32
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	m	male	LU	Luxembourg	8	1	60115	15454	534	0
European Investment Bank		350888674962511	Facebook	m	male	LU	Luxembourg	1	1	57188	28594	285	57
Jonk Piraten		194441573983035	Facebook	m	male	LU	Luxembourg	3	1	56052	11084	172	0
Chris Bernard		764820513891336	Facebook	m	male	LU	Luxembourg	20	1	55256	12362	1123	0
Unis pour les Droits Humains		1642871805813802	Facebook	m	male	LU	Luxembourg	17	1	55002	24002	54	1
Julia Elisabetta Pitterman		2235333396715580	Facebook	m	male	LU	Luxembourg	7	1	45733	8661	534	0
Déi Konservativ		235829416883581	Facebook	m	male	LU	Luxembourg	1	1	36381	7276	363	72
ADR  - Alternativ Demokratesch Reformpartei		115916035102253	Facebook	m	male	LU	Luxembourg	2	1	35436	6937	143	0
JDL Jonk Demokraten		141096935941189	Facebook	m	male	LU	Luxembourg	1	1	35315	7063	69	0
Marc ANGEL		1404458223105541	Facebook	m	male	LU	Luxembourg	1	1	32414	6483	64	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	LU	Luxembourg	59	1	29959	13004	127	22
