advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d121	2019-05-01	122	1	7062898	3263159	36211	11704
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d121	2019-05-01	1306	1	1911180	64758	6641	0
The Brexit Party	The Brexit Party	230416667843105	Facebook	d121	2019-05-01	24	1	1654812	793543	34914	8146
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	d121	2019-05-01	58	1	1425166	126666	1125	0
mmb media agentur d.o.o.		AR524572049809604608	Google	d121	2019-05-01	580	1	1354047	59047	3913	0
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d121	2019-05-01	13	1	1108828	529166	2836	783
Conservatives	The Conservative Party	8807334278	Facebook	d121	2019-05-01	121	1	1107663	448116	9269	2917
HC Strache	FPÖ	74865038590	Facebook	d121	2019-05-01	8	1	1099993	510000	8993	2550
The Labour Party	The Labour Party	25749647410	Facebook	d121	2019-05-01	10	1	1062494	500000	11854	2719
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	d121	2019-05-01	8	1	1044998	495000	1476	295
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d121	2019-05-01	2	1	1027776	513888	5137	1027
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d121	2019-05-01	272	1	870564	62046	1538	0
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d121	2019-05-01	6	1	743106	364411	2085	1034
Claudia Gamon	NEOS	447992848717452	Facebook	d121	2019-05-01	28	1	733972	212000	6472	1200
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d121	2019-05-01	173	1	721091	291259	3398	682
FDP	FDP	21289227249	Facebook	d121	2019-05-01	136	1	698556	274279	3489	570
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d121	2019-05-01	10	1	669927	333601	2318	473
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d121	2019-05-01	58	1	619164	252809	2909	738
AMERISOFT SRL		AR573801583431647232	Google	d121	2019-05-01	48	1	589691	58237	142	0
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	d121	2019-05-01	2	1	566665	233333	2170	1085
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	d121	2019-05-01	66	1	553934	199000	21794	3355
FPÖ	FPÖ	169051073236170	Facebook	d121	2019-05-01	2	1	549998	225000	5248	1050
Harald Vilimsky		547597092025909	Facebook	d121	2019-05-01	29	1	539130	247400	7935	1781
România în primul rând	Future Innovation	770704223323599	Facebook	d121	2019-05-01	9	1	505277	241611	431	102
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	d121	2019-05-01	1	1	499999	200000	1050	210
