advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	d133	2019-05-13	70	1	3550753	1612193	22372	5590
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d133	2019-05-13	106	1	3424748	1475197	5508	1258
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d133	2019-05-13	20	1	3244861	1410948	5758	1220
FDP	FDP	21289227249	Facebook	d133	2019-05-13	1347	1	2111914	649121	21008	1271
România în primul rând	Future Innovation	770704223323599	Facebook	d133	2019-05-13	35	1	1951843	851922	2063	491
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d133	2019-05-13	357	1	1909446	778654	9686	1772
sp.a	sp.a	57253967150	Facebook	d133	2019-05-13	211	1	1803822	695454	7766	1534
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d133	2019-05-13	113	1	1747818	724046	7797	2620
Partito Democratico	Partito Democratico	77034286895	Facebook	d133	2019-05-13	127	1	1739365	712798	4755	923
MSZP	MSZP	115388925185513	Facebook	d133	2019-05-13	38	1	1729347	667083	2035	802
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d133	2019-05-13	72	1	1617769	705000	9047	2211
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d133	2019-05-13	329	1	1601724	523701	10366	1705
SPD	SPD	47930567748	Facebook	d133	2019-05-13	534	1	1589078	311749	52923	472
SPÖ	SPÖ	77393060080	Facebook	d133	2019-05-13	545	1	1411085	481428	11455	2005
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	d133	2019-05-13	21	1	1350823	637277	5984	1899
Sign for my Future	Sign for my Future	1345513882259768	Facebook	d133	2019-05-13	59	1	1329652	547166	11468	3199
Kialo		729627343834501	Facebook	d133	2019-05-13	36	1	1279966	286000	6366	760
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d133	2019-05-13	4	1	1267775	633888	11136	2227
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	d133	2019-05-13	11	1	1242212	511111	6746	1231
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d133	2019-05-13	35	1	1235367	513839	766	209
Katarina Barley	SPD	1522202731410785	Facebook	d133	2019-05-13	222	1	1190778	288000	25578	900
Claudia Gamon	NEOS	447992848717452	Facebook	d133	2019-05-13	37	1	1110963	391000	7763	1300
ČSSD	ČSSD	111041662264882	Facebook	d133	2019-05-13	567	1	1083849	242678	5480	1228
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d133	2019-05-13	747	1	1074005	334328	15126	2215
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	d133	2019-05-13	7	1	1066663	450000	1848	497
