advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d104	2019-04-14	370	1	3696409	1588909	18368	4111
Partido Popular	Partido Popular	72249031214	Facebook	d104	2019-04-14	283	1	2139500	553416	8675	216
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d104	2019-04-14	122	1	1782942	177028	321	0
European Commission		107898832590939	Facebook	d104	2019-04-14	85	1	1617366	727123	6343	1602
Un país moderno	Unidas Podemos	577723459314066	Facebook	d104	2019-04-14	45	1	1459793	656233	5684	1325
European Greens		141366725876424	Facebook	d104	2019-04-14	21	1	1344162	600499	5962	1541
Sosialidemokraatit SDP		108945982480217	Facebook	d104	2019-04-14	89	1	1208687	494158	8812	2497
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	d104	2019-04-14	2	1	1099998	550000	1279	255
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d104	2019-04-14	32	1	1005424	485171	2033	514
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	d104	2019-04-14	22	1	924885	412814	5858	2368
Greens/EFA in the European Parliament		150527751674751	Facebook	d104	2019-04-14	36	1	894247	386066	1186	234
AMERISOFT SRL		AR573801583431647232	Google	d104	2019-04-14	46	1	889176	86407	285	0
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d104	2019-04-14	6	1	802498	372500	719	348
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d104	2019-04-14	6	1	799998	366666	3998	800
sp.a	sp.a	57253967150	Facebook	d104	2019-04-14	95	1	640968	260178	2753	625
Podemos	Unidas Podemos	269212336568846	Facebook	d104	2019-04-14	7	1	461109	211111	1596	486
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d104	2019-04-14	9	1	454747	223333	1534	341
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d104	2019-04-14	3	1	444443	205555	3054	611
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	d104	2019-04-14	10	1	444443	183333	2832	733
Gambrinus		146991996743	Facebook	d104	2019-04-14	3	1	416666	183333	3332	666
COALICION CANARIA		AR489541609348661248	Google	d104	2019-04-14	198	1	408330	17179	1268	0
HLAS		AR312619193323225088	Google	d104	2019-04-14	184	1	376115	19353	1009	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	d104	2019-04-14	6	1	315831	119166	488	147
The Labour Party	The Labour Party	25749647410	Facebook	d104	2019-04-14	33	1	278884	105980	2257	505
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	d104	2019-04-14	3	1	274999	115000	349	70
