advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	10k_50k	10k - 50k	FI	Finland	132	1	6598417	1319709	48757	9197
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	10k_50k	10k - 50k	FI	Finland	27	1	1349809	269967	5072	599
Keskusta	Suomen Keskusta	55312855747	Facebook	10k_50k	10k - 50k	FI	Finland	22	1	1080184	216041	4138	499
Kokoomus	Kokoomus	201285237101	Facebook	10k_50k	10k - 50k	FI	Finland	20	1	999980	199999	9180	1799
European Parliament		178362315106	Facebook	10k_50k	10k - 50k	FI	Finland	21	1	899870	179977	6981	1299
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	10k_50k	10k - 50k	FI	Finland	15	1	745597	149122	4261	696
Liike Nyt		194677504471503	Facebook	10k_50k	10k - 50k	FI	Finland	13	1	649978	129998	4886	899
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	10k_50k	10k - 50k	FI	Finland	13	1	649917	129986	6712	1611
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	10k_50k	10k - 50k	FI	Finland	11	1	549989	110000	1889	200
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	10k_50k	10k - 50k	FI	Finland	10	1	499990	100000	990	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	10k_50k	10k - 50k	FI	Finland	10	1	499988	99999	2189	299
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	10k_50k	10k - 50k	FI	Finland	10	1	452029	90407	2895	500
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	10k_50k	10k - 50k	FI	Finland	10	1	450006	90003	3181	578
Piia Kurki	Piia Kurki	270567833058986	Facebook	10k_50k	10k - 50k	FI	Finland	9	1	449990	89999	3690	699
Camilla Gunell till EU 2019	Socialdemokraterna på Åland	360575481205047	Facebook	10k_50k	10k - 50k	FI	Finland	8	1	399872	79976	3190	599
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349992	69999	3092	599
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349992	69999	1092	99
Amnesty International - Suomen osasto		134934386349	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349972	69995	1092	99
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349828	69967	3491	699
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	10k_50k	10k - 50k	FI	Finland	6	1	299979	59997	2593	499
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	10k_50k	10k - 50k	FI	Finland	5	1	249995	50000	495	0
Mikkel Näkkäläjärvi		617733068345315	Facebook	10k_50k	10k - 50k	FI	Finland	5	1	249995	50000	1295	200
Henna Partanen		272647342835936	Facebook	10k_50k	10k - 50k	FI	Finland	5	1	249995	50000	1695	299
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	10k_50k	10k - 50k	FI	Finland	5	1	249994	49999	894	99
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	10k_50k	10k - 50k	FI	Finland	5	1	249753	49951	2094	399
