advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw1	Last week	BE	Belgium	117	1	12679842	5283396	53565	18321
sp.a	sp.a	57253967150	Facebook	rw1	Last week	BE	Belgium	221	1	11643423	4461777	52607	10379
Open Vld	Open Vld	53668151866	Facebook	rw1	Last week	BE	Belgium	211	1	7490291	2861243	45647	10629
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw1	Last week	BE	Belgium	40	1	7110697	3224296	64348	15439
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw1	Last week	BE	Belgium	17	1	5594428	2717222	59956	18294
Sign for my Future	Sign for my Future	1345513882259768	Facebook	rw1	Last week	BE	Belgium	63	1	5140276	2118166	45592	12306
Groen	Groen	84920854319	Facebook	rw1	Last week	BE	Belgium	171	1	4942901	1757441	26514	3869
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw1	Last week	BE	Belgium	109	1	4931183	2300010	22095	3984
IKEA	IKEA	112961202185776	Facebook	rw1	Last week	BE	Belgium	61	1	4584315	1953121	15408	3249
John Crombez	sp.a	264131406977201	Facebook	rw1	Last week	BE	Belgium	29	1	3788559	1828833	14921	3524
DéFI	DéFI	173518112695794	Facebook	rw1	Last week	BE	Belgium	168	1	3674381	1062875	31903	4919
Facebook Brussels	Facebook	287739491272583	Facebook	rw1	Last week	BE	Belgium	15	1	3611723	1597346	30904	8255
Peter Mertens	PVDA	236485149843971	Facebook	rw1	Last week	BE	Belgium	500	1	2466371	838321	29274	4272
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rw1	Last week	BE	Belgium	66	1	2392447	790656	21052	4444
European Greens		141366725876424	Facebook	rw1	Last week	BE	Belgium	29	1	2288460	958219	17140	4219
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	rw1	Last week	BE	Belgium	33	1	2262875	927324	41293	9863
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	rw1	Last week	BE	Belgium	87	1	1877589	732055	4958	349
European Parliament		178362315106	Facebook	rw1	Last week	BE	Belgium	25	1	1824927	785093	10495	2692
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	rw1	Last week	BE	Belgium	9	1	1642259	776855	10605	2459
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	rw1	Last week	BE	Belgium	66	1	1477910	446469	5536	187
Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	rw1	Last week	BE	Belgium	9	1	1400628	593636	7855	1718
sp.a Vlaams-Brabant	sp.a	299844037256	Facebook	rw1	Last week	BE	Belgium	29	1	1343471	403499	6846	999
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	rw1	Last week	BE	Belgium	48	1	1193961	483642	11018	2742
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	rw1	Last week	BE	Belgium	11	1	1155959	455992	2924	906
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	rw1	Last week	BE	Belgium	55	1	1110304	269539	7395	1124
