country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RO	Romania	13_17	13-17	862	262	3942940	1552125	6933	1102
RO	Romania	18_24	18-24	5106	1149	51011094	21879497	92543	20490
RO	Romania	25_34	25-34	5634	1249	57470507	24479925	120958	27033
RO	Romania	35_44	35-44	5622	1237	56828147	23855680	118554	26330
RO	Romania	45_54	45-54	5501	1193	59602168	24689977	133036	29565
RO	Romania	55_64	55-64	4900	1120	46314675	18677219	103353	22291
RO	Romania	65_	65+	4092	988	22477690	8970960	51721	11095
