country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RO	Romania	0_50	0 - 50	4704	1186	35610608	9647351	78085	596
RO	Romania	50_100	50 - 100	2900	819	30277484	11037976	44476	8699
RO	Romania	100_1k	100 - 1k	2012	438	157778491	69071145	279622	75144
RO	Romania	1k_5k	1k - 5k	365	67	72956345	33836765	212520	50958
RO	Romania	5k_10k	5k - 10k	7	7	531453	265726	6254	1280
RO	Romania	10k_50k	10k - 50k	2	2	492828	246414	6142	1228
