advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	65_	65+	ES	Spain	4690	1	7772987	2403527	76047	6137
Podemos	Unidas Podemos	269212336568846	Facebook	65_	65+	ES	Spain	186	1	5555149	2513840	36788	9685
Partido Popular	Partido Popular	72249031214	Facebook	65_	65+	ES	Spain	1364	1	5065213	1592028	59311	2950
Un país moderno	Unidas Podemos	577723459314066	Facebook	65_	65+	ES	Spain	44	1	1611514	693986	11988	2387
PSOE	PSOE	189318235003	Facebook	65_	65+	ES	Spain	124	1	947068	402815	2964	742
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	65_	65+	ES	Spain	61	1	926127	400987	2958	784
España Ciudadana		349800235527721	Facebook	65_	65+	ES	Spain	18	1	636739	273631	3039	736
En Comú Podem	En Comú Podem	463627663844039	Facebook	65_	65+	ES	Spain	54	1	599308	255357	2433	547
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	65_	65+	ES	Spain	203	1	588549	229481	7033	1590
Compromís	Compromís	194053080624605	Facebook	65_	65+	ES	Spain	35	1	563779	240631	2327	488
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	65_	65+	ES	Spain	36	1	544671	195101	2126	334
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	65_	65+	ES	Spain	78	1	503993	202725	3558	771
Save the Children España	Save the Children España	57845333112	Facebook	65_	65+	ES	Spain	19	1	389199	177110	1951	473
Greenpeace España	Greenpeace España	133044800622	Facebook	65_	65+	ES	Spain	158	1	372323	139715	1518	206
Mónica Oltra	Compromís	81107269227	Facebook	65_	65+	ES	Spain	17	1	358254	164498	1421	350
European Parliament		178362315106	Facebook	65_	65+	ES	Spain	41	1	346600	138170	1395	310
Stop Cambio Climático		124967441456981	Facebook	65_	65+	ES	Spain	32	1	328807	138412	1219	194
Ayuda LGTB		315021912539118	Facebook	65_	65+	ES	Spain	51	1	300506	118217	2318	395
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	65_	65+	ES	Spain	891	1	279861	3510	26487	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	65_	65+	ES	Spain	6	1	231553	110693	1311	253
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	65_	65+	ES	Spain	28	1	231278	101598	1403	522
Avaaz	Avaaz	8340223883	Facebook	65_	65+	ES	Spain	11	1	219869	107973	1102	215
Izquierda Unida	Izquierda Unida	74858103866	Facebook	65_	65+	ES	Spain	13	1	218783	96431	948	291
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	65_	65+	ES	Spain	4	1	203364	101682	5815	1163
Irene Montero	Unidas Podemos	699285113542248	Facebook	65_	65+	ES	Spain	4	1	203250	97309	1572	515
Amnistía Internacional España		78151799929	Facebook	65_	65+	ES	Spain	20	1	195468	91619	1127	172
RefugiadosSOS		550220551831041	Facebook	65_	65+	ES	Spain	530	1	192062	16381	13505	18
Òmnium Cultural		161916260510295	Facebook	65_	65+	ES	Spain	12	1	180713	86795	823	152
Héctor Illueca Ballester	Unidas Podemos	267663367485459	Facebook	65_	65+	ES	Spain	14	1	178744	47317	726	99
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	65_	65+	ES	Spain	45	1	156266	61866	321	46
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	65_	65+	ES	Spain	30	1	150620	40774	630	53
FORO Asturias	FORO Asturias	157783340940291	Facebook	65_	65+	ES	Spain	11	1	140632	60383	733	136
VidaCaixa		449770021896293	Facebook	65_	65+	ES	Spain	1	1	138963	55585	138	27
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	65_	65+	ES	Spain	12	1	136944	59852	1145	325
Mundo Sin Fronteras		764047283950662	Facebook	65_	65+	ES	Spain	395	1	135489	12636	9710	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	65_	65+	ES	Spain	203	1	135069	30519	2529	11
Respeto LGTB		2315084548728652	Facebook	65_	65+	ES	Spain	282	1	127328	34739	3795	46
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	65_	65+	ES	Spain	19	1	122587	31374	749	124
WWF España		57973661707	Facebook	65_	65+	ES	Spain	39	1	117665	48070	549	73
EPP - European People's Party		48034275355	Facebook	65_	65+	ES	Spain	8	1	94112	40027	472	135
European GNSS Agency		128217567344601	Facebook	65_	65+	ES	Spain	1	1	84999	33999	169	84
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	ES	Spain	30	1	82576	38014	210	58
EAJ-PNV	EAJ-PNV	26830001203	Facebook	65_	65+	ES	Spain	36	1	81691	32932	448	47
Socios Cruz Roja		306840072990831	Facebook	65_	65+	ES	Spain	16	1	79636	22216	766	150
Ione Belarra Urteaga	Unidas Podemos	1648768832073060	Facebook	65_	65+	ES	Spain	11	1	78051	18675	225	15
Mamen Sánchez		876437225721525	Facebook	65_	65+	ES	Spain	7	1	67885	30353	428	73
Ana Oramas	Coalicion Canaria	1616759808576461	Facebook	65_	65+	ES	Spain	41	1	65052	22098	277	25
HazteOir.org		154268578340	Facebook	65_	65+	ES	Spain	3	1	60293	20903	454	91
SOS Colabora		351877478951783	Facebook	65_	65+	ES	Spain	29	1	59281	22676	702	114
Objetivo Mediterráneo		178884916351222	Facebook	65_	65+	ES	Spain	156	1	59265	3778	4259	0
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	65_	65+	ES	Spain	2	1	58375	29187	129	25
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	65_	65+	ES	Spain	11	1	57256	13902	155	7
UNRWA España		105664031745	Facebook	65_	65+	ES	Spain	129	1	49924	6223	2969	0
Gaia		182073298490036	Facebook	65_	65+	ES	Spain	6	1	49565	23381	450	184
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	65_	65+	ES	Spain	48	1	47878	21238	238	60
ADÑ		542028829571357	Facebook	65_	65+	ES	Spain	1	1	47195	18878	94	47
Partido por la Igualdad Real		1981091215462211	Facebook	65_	65+	ES	Spain	9	1	45195	9312	127	0
Jesús Santos	Unidas Podemos	1262476947185382	Facebook	65_	65+	ES	Spain	18	1	44918	10049	410	24
Més Per Menorca	Més per Menorca	787267558020320	Facebook	65_	65+	ES	Spain	19	1	42618	8879	447	0
