advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vereniging Eigen Huis		371735371563	Facebook	65_	65+	NL	Netherlands	15	1	1135414	463925	8769	1935
SP	SP	128393027527	Facebook	65_	65+	NL	Netherlands	117	1	997625	370260	8341	1654
Lilian Marijnissen	SP	844559615710915	Facebook	65_	65+	NL	Netherlands	48	1	805142	316839	4833	1089
Oxfam Novib		115289021825188	Facebook	65_	65+	NL	Netherlands	36	1	744068	297597	9147	2610
Stichting Vluchteling		120034538112114	Facebook	65_	65+	NL	Netherlands	81	1	450190	170428	6592	1510
Bespaarkiosk.nl		1659811130952704	Facebook	65_	65+	NL	Netherlands	3	1	374244	157492	3352	670
CDA		320374518118	Facebook	65_	65+	NL	Netherlands	10	1	316729	126796	767	307
Vandebron		263935850440177	Facebook	65_	65+	NL	Netherlands	11	1	230280	96444	1522	309
Stichting De Noordzee		128160633899802	Facebook	65_	65+	NL	Netherlands	33	1	214773	92949	1146	172
Saarland		882636711855443	Facebook	65_	65+	NL	Netherlands	2	1	206392	82074	455	203
Meewind		421571901231358	Facebook	65_	65+	NL	Netherlands	1	1	199994	99997	498	99
Milieu Centraal		177508708941577	Facebook	65_	65+	NL	Netherlands	12	1	167693	56870	1010	277
Greenpeace Nederland		288295911466	Facebook	65_	65+	NL	Netherlands	15	1	147601	50390	1161	182
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	65_	65+	NL	Netherlands	13	1	143207	38469	782	127
Bas Eickhout		208578955894331	Facebook	65_	65+	NL	Netherlands	19	1	125213	30184	1130	237
D66	D66	52985377549	Facebook	65_	65+	NL	Netherlands	23	1	115862	32550	761	137
Facebook	Facebook	726281677519881	Facebook	65_	65+	NL	Netherlands	5	1	95887	38399	958	190
asr		512252945544565	Facebook	65_	65+	NL	Netherlands	10	1	79782	16252	306	19
VVD		121264564551002	Facebook	65_	65+	NL	Netherlands	28	1	68231	20947	508	48
Henk Jan Ormel	CDA	823537391322678	Facebook	65_	65+	NL	Netherlands	16	1	66518	16277	298	25
Jeroen Lenaers		316960281776479	Facebook	65_	65+	NL	Netherlands	7	1	66091	25674	428	142
International Campaign for Tibet Nederland		1483437108535863	Facebook	65_	65+	NL	Netherlands	5	1	63765	13676	636	121
CDA Gelderland		133724653386228	Facebook	65_	65+	NL	Netherlands	10	1	62860	26643	309	60
Europees Parlement Nederland		270788920480	Facebook	65_	65+	NL	Netherlands	43	1	59852	25948	557	156
NPO Zapp		205247699486388	Facebook	65_	65+	NL	Netherlands	2	1	59514	29751	297	59
