advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission		107898832590939	Facebook	45_54	45-54	NL	Netherlands	6	1	1217444	580203	7082	1399
SP	SP	128393027527	Facebook	45_54	45-54	NL	Netherlands	117	1	1183821	452559	10893	2156
Lilian Marijnissen	SP	844559615710915	Facebook	45_54	45-54	NL	Netherlands	48	1	934777	371523	4512	1100
Stichting Vluchteling		120034538112114	Facebook	45_54	45-54	NL	Netherlands	82	1	933016	365261	14226	3303
Oxfam Novib		115289021825188	Facebook	45_54	45-54	NL	Netherlands	36	1	920172	379210	10760	2916
Vereniging Eigen Huis		371735371563	Facebook	45_54	45-54	NL	Netherlands	15	1	572227	230343	4344	967
Bespaarkiosk.nl		1659811130952704	Facebook	45_54	45-54	NL	Netherlands	3	1	503643	229240	3646	729
Wilde Ganzen		105516159523693	Facebook	45_54	45-54	NL	Netherlands	12	1	379437	145398	1201	348
Vandebron		263935850440177	Facebook	45_54	45-54	NL	Netherlands	11	1	360411	154609	2560	540
D66	D66	52985377549	Facebook	45_54	45-54	NL	Netherlands	40	1	356918	128562	3316	657
European Parliament		178362315106	Facebook	45_54	45-54	NL	Netherlands	50	1	340181	132872	3714	675
Stichting De Noordzee		128160633899802	Facebook	45_54	45-54	NL	Netherlands	33	1	336115	148835	1748	306
Blendle		181375052003138	Facebook	45_54	45-54	NL	Netherlands	39	1	275145	92447	3017	482
Facebook	Facebook	726281677519881	Facebook	45_54	45-54	NL	Netherlands	5	1	267160	106990	2670	531
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	45_54	45-54	NL	Netherlands	6	1	239539	104240	1695	339
Europees Parlement Nederland		270788920480	Facebook	45_54	45-54	NL	Netherlands	46	1	238618	102727	2245	579
Kialo		729627343834501	Facebook	45_54	45-54	NL	Netherlands	341	1	221403	90675	1658	382
Greenpeace Nederland		288295911466	Facebook	45_54	45-54	NL	Netherlands	39	1	220694	68698	2302	272
Milieu Centraal		177508708941577	Facebook	45_54	45-54	NL	Netherlands	12	1	182509	71123	710	212
CDA Gelderland		133724653386228	Facebook	45_54	45-54	NL	Netherlands	10	1	177330	76975	564	140
Bas Eickhout		208578955894331	Facebook	45_54	45-54	NL	Netherlands	22	1	175986	66506	1291	354
Shell		444504516075907	Facebook	45_54	45-54	NL	Netherlands	1	1	168717	84358	843	168
GroenLinks	GroenLinks	175740570505	Facebook	45_54	45-54	NL	Netherlands	14	1	168308	66234	639	197
VVD		121264564551002	Facebook	45_54	45-54	NL	Netherlands	28	1	120212	46526	647	58
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	45_54	45-54	NL	Netherlands	13	1	109746	28082	556	80
