advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w019	Week 19	UK	United Kingdom	771	1	7049295	2360390	91419	13510
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w019	Week 19	UK	United Kingdom	489	1	4723191	1612130	82977	10934
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	w019	Week 19	UK	United Kingdom	7	1	2584327	1210000	18160	3587
The Brexit Party	The Brexit Party	230416667843105	Facebook	w019	Week 19	UK	United Kingdom	43	1	2485881	1095104	44047	11398
Avaaz	Avaaz	8340223883	Facebook	w019	Week 19	UK	United Kingdom	11	1	2054992	965666	12439	2921
The Labour Party	The Labour Party	25749647410	Facebook	w019	Week 19	UK	United Kingdom	16	1	1833724	815666	14080	2734
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	w019	Week 19	UK	United Kingdom	30	1	1554968	475999	15355	3934
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w019	Week 19	UK	United Kingdom	56	1	1495079	609634	10449	2632
TheArticle	TheArticle	607840469632004	Facebook	w019	Week 19	UK	United Kingdom	9	1	1295717	562391	5053	1889
38 Degrees	38 Degrees	200006375787	Facebook	w019	Week 19	UK	United Kingdom	46	1	934918	252394	7565	1066
School Cuts	National Education Union	871798409656672	Facebook	w019	Week 19	UK	United Kingdom	41	1	767556	172166	8266	1289
WWF UK		311627208673	Facebook	w019	Week 19	UK	United Kingdom	8	1	726919	312307	2923	1121
People's Vote UK	People's Vote	748608695327755	Facebook	w019	Week 19	UK	United Kingdom	22	1	536978	203000	3446	231
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w019	Week 19	UK	United Kingdom	3	1	487498	199999	794	245
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w019	Week 19	UK	United Kingdom	88	1	380909	83681	6448	413
Global Justice Now	Global Justice Now	6707857033	Facebook	w019	Week 19	UK	United Kingdom	142	1	361789	71900	12636	0
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	w019	Week 19	UK	United Kingdom	4	1	299996	137142	7435	2082
Welsh Labour	Welsh Labour	159670677391384	Facebook	w019	Week 19	UK	United Kingdom	3	1	278569	130714	6138	1215
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	w019	Week 19	UK	United Kingdom	3	1	266664	123333	4818	964
Alex Salmond	Slainte Media	136191876445102	Facebook	w019	Week 19	UK	United Kingdom	8	1	245160	48833	2499	443
Labour South East	The Labour Party.	123817579216	Facebook	w019	Week 19	UK	United Kingdom	2	1	239999	100000	4627	925
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	w019	Week 19	UK	United Kingdom	2	1	234284	117142	6776	1355
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	w019	Week 19	UK	United Kingdom	9	1	210712	86785	1366	301
Jeremy Corbyn	The Labour Party	330250343871	Facebook	w019	Week 19	UK	United Kingdom	1	1	199999	99999	1156	578
London Gov	the Greater London Authority	713179875369048	Facebook	w019	Week 19	UK	United Kingdom	20	1	189729	72359	2490	249
