spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	UK	United Kingdom	1276	103	3704675	790094	105201	0
50_100	50 - 100	UK	United Kingdom	1276	103	797757	170137	22653	0
100_1k	100 - 1k	UK	United Kingdom	1325	108	5266155	2073483	43492	6241
1k_5k	1k - 5k	UK	United Kingdom	17	5	4788995	2152242	31224	9537
5k_10k	5k - 10k	UK	United Kingdom	5	4	1646082	806040	17867	6573
