country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RO	Romania	0_50	0 - 50	4759	1195	35924031	9819123	79100	608
RO	Romania	50_100	50 - 100	2926	830	30688376	11158177	45181	8835
RO	Romania	100_1k	100 - 1k	2031	444	159397475	69798407	283265	76126
RO	Romania	1k_5k	1k - 5k	366	66	72513653	33638645	211881	50199
RO	Romania	5k_10k	5k - 10k	7	7	531453	265726	6254	1280
RO	Romania	10k_50k	10k - 50k	2	2	492828	246414	6142	1228
