gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m	male	AT	Austria	Harald Vilimsky		547597092025909	Facebook	178	1	10770123	4590655	101041	23796
m	male	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	670	1	9361128	3069084	73192	9469
m	male	AT	Austria	European Parliament		178362315106	Facebook	133	1	5970967	2467303	58570	15183
m	male	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	162	1	5541500	1772597	44138	8285
m	male	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	263	1	5478306	1867692	38214	6437
m	male	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	4491359	1803003	23649	7487
m	male	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1271	1	3744323	829881	83832	2605
m	male	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	71	1	3409173	1451064	21582	5944
m	male	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	96	1	2599746	824814	19506	3506
m	male	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	2330266	964912	10651	3725
m	male	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	232	1	1937142	457626	25974	1982
m	male	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	16	1	1354284	548218	2077	291
m	male	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	598	1	1324766	387041	17618	323
m	male	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	1158779	305377	3311	244
m	male	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	37	1	1111540	379160	3919	564
m	male	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	415	1	1092676	228218	32423	983
m	male	AT	Austria	Johann Gudenus		104145976305577	Facebook	50	1	1087822	420201	6543	1066
m	male	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	16	1	1056495	454744	8376	2071
m	male	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	20	1	908072	381501	5424	1642
m	male	AT	Austria	Kialo		729627343834501	Facebook	354	1	892050	309506	5830	1423
m	male	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	23	1	833990	349919	9272	2521
m	male	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	71	1	777416	195156	4673	63
m	male	AT	Austria	European Greens	European Greens	141366725876424	Facebook	19	1	731927	302204	4888	1172
m	male	AT	Austria	FPÖ-Wien		146097669338683	Facebook	1	1	642633	321317	3212	642
m	male	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	33	1	642131	218501	4812	915
m	male	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	101	1	492301	147329	7902	347
m	male	AT	Austria	Klang der Solidarität		385076005313967	Facebook	70	1	459547	187453	1091	126
m	male	AT	Austria	1Europa	Peter Glawischnig	320389701908367	Facebook	19	1	450611	116066	2940	382
m	male	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	159	1	442516	105512	8080	217
m	male	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	31	1	409930	111391	4160	619
m	male	AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	19	1	395960	165838	1793	350
m	male	AT	Austria	NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	64	1	392851	101032	4788	0
m	male	AT	Austria	GPA-djp	GPA-djp	214499840736	Facebook	28	1	391827	98072	1682	0
m	male	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	15	1	389515	99852	3486	817
m	male	AT	Austria	Maximilian Krauss		590930261019192	Facebook	97	1	376314	97659	7161	356
m	male	AT	Austria	NEOS	NEOS	327450964017497	Facebook	55	1	363087	76170	4696	240
m	male	AT	Austria	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	164	1	358144	87407	9343	223
m	male	AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	15	1	348741	149321	3012	596
m	male	AT	Austria	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	133	1	339566	82274	9023	218
m	male	AT	Austria	Wochenblick	Wochenblick	991628130904203	Facebook	14	1	335206	101378	2813	666
m	male	AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	19	1	320102	110849	2415	329
m	male	AT	Austria	Addendum		109044023134793	Facebook	11	1	302900	135071	2207	338
m	male	AT	Austria	Heumilch		184745071568863	Facebook	1	1	246658	98663	492	246
m	male	AT	Austria	Sozialdemokratischer Wirtschaftsverband Wien		217664835989	Facebook	19	1	238270	51214	2671	424
m	male	AT	Austria	FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	23	1	237570	70164	4707	795
m	male	AT	Austria	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	14	1	221720	62512	806	59
m	male	AT	Austria	Grüner Fisher Investments		138832469593845	Facebook	38	1	213958	61000	9861	1800
m	male	AT	Austria	Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	11	1	198379	70402	1260	128
m	male	AT	Austria	Niko Swatek	NEOS Steiermark	424384408037670	Facebook	8	1	190429	62910	811	59
m	male	AT	Austria	Barbara M. Thaler		1945277729020140	Facebook	19	1	187805	42698	1570	112
m	male	AT	Austria	Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	10	1	178770	78771	1229	363
m	male	AT	Austria	Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	7	1	174985	49576	1652	296
m	male	AT	Austria	Meins		1475362469455962	Facebook	2	1	170777	85389	852	170
m	male	AT	Austria	Sarah Wiener	Die Grünen	970529566390833	Facebook	7	1	169523	64909	841	152
m	male	AT	Austria	Michael Raml	FPÖ Linz	1499759610320321	Facebook	22	1	156900	34544	1633	83
m	male	AT	Austria	LET'S CEE Film Festival	LET'S CEE Film Festival	374807339208829	Facebook	69	1	143075	33581	4099	0
m	male	AT	Austria	Amnesty International Austria		30925241455	Facebook	15	1	142751	32921	905	0
m	male	AT	Austria	Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	10	1	142151	49275	2185	409
m	male	AT	Austria	Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	5	1	137979	29641	1417	253
m	male	AT	Austria	Evelyn Regner	SPÖ	291746820967544	Facebook	21	1	137908	39368	1410	0
m	male	AT	Austria	Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	17	1	137481	30732	891	0
m	male	AT	Austria	Die Innsbrucker Grünen		185943534768550	Facebook	22	1	134482	28724	1492	64
m	male	AT	Austria	Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	21	1	132479	46166	936	0
