gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	718	1	7315743	2563007	55969	7848
f	female	AT	Austria	Harald Vilimsky		547597092025909	Facebook	177	1	6761670	2863213	62512	14291
f	female	AT	Austria	European Parliament		178362315106	Facebook	134	1	5239650	2238087	48803	14092
f	female	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	597	1	3960649	1170537	48013	1166
f	female	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	3533457	1405764	18703	6006
f	female	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	161	1	3199412	1068657	25468	5159
f	female	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	100	1	2923430	954607	22089	3956
f	female	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1255	1	2913027	630515	63770	1779
f	female	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	268	1	2804877	970680	17912	2909
f	female	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	49	1	2126374	757936	11903	1931
f	female	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	2054103	855724	7362	2656
f	female	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	71	1	2011247	838186	12960	3228
f	female	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	18	1	1717027	710466	2491	407
f	female	AT	Austria	European Greens	European Greens	141366725876424	Facebook	19	1	970968	402952	7797	1753
f	female	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	233	1	910671	202707	14090	906
f	female	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	161	1	856292	216986	10997	576
f	female	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	39	1	779976	213976	2131	153
f	female	AT	Austria	Johann Gudenus		104145976305577	Facebook	50	1	731766	285007	4484	729
f	female	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	20	1	699774	301748	4132	1350
f	female	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	33	1	511020	173218	3727	678
f	female	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	403	1	501127	96881	16413	409
f	female	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	23	1	463480	188843	5352	1437
f	female	AT	Austria	Plan International Österreich		115130990779	Facebook	14	1	452311	176225	3487	852
f	female	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	16	1	448821	184797	3864	918
f	female	AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	18	1	422643	175572	1782	348
