week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w014	Week 14	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	193	1	656639	211001	3760	1212
w014	Week 14	DK	Denmark	Red Barnet		67571270393	Facebook	52	1	320890	119149	5704	1491
w014	Week 14	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	3	1	224985	82494	5522	1104
w014	Week 14	DK	Denmark	European Parliament		178362315106	Facebook	18	1	122508	44139	999	109
w014	Week 14	DK	Denmark	Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	10	1	118344	26236	425	158
w014	Week 14	DK	Denmark	PlanBørnefonden		399210657232918	Facebook	13	1	100987	28000	614	147
w014	Week 14	DK	Denmark	European Greens	European Greens	141366725876424	Facebook	1	1	99999	50000	4999	1000
w014	Week 14	DK	Denmark	NORDIC Seaplanes		950451828364380	Facebook	1	1	99999	49999	444	89
w014	Week 14	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	3	1	99120	34560	2313	462
w014	Week 14	DK	Denmark	Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	8	1	94245	24759	659	211
w014	Week 14	DK	Denmark	En grønnere planet		301647537160818	Facebook	10	1	78991	23682	797	227
w014	Week 14	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	34	1	72175	24324	283	45
w014	Week 14	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	71970	29785	856	192
w014	Week 14	DK	Denmark	Fagbladet 3F		495897290562507	Facebook	3	1	62382	12476	835	167
w014	Week 14	DK	Denmark	Mikkel Rasmussen		1225863877541743	Facebook	3	1	61210	12242	158	41
w014	Week 14	DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	4	1	57905	11520	172	33
w014	Week 14	DK	Denmark	Kialo		729627343834501	Facebook	8	1	57284	17611	618	202
w014	Week 14	DK	Denmark	Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	2	1	51277	10255	647	132
w014	Week 14	DK	Denmark	Alex Vanopslagh		368851876877623	Facebook	1	1	49999	10000	133	66
w014	Week 14	DK	Denmark	Alternativet	Alternativet	676061179094769	Facebook	1	1	49995	9999	669	133
w014	Week 14	DK	Denmark	U.S. Embassy Denmark		298461170736	Facebook	1	1	49991	9998	88	0
w014	Week 14	DK	Denmark	Veganerpartiet		2109922459023773	Facebook	1	1	49989	9998	444	88
w014	Week 14	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	1	1	49985	9997	133	66
w014	Week 14	DK	Denmark	Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	1	1	49974	9995	133	66
w014	Week 14	DK	Denmark	Mai Mercado		397094903687472	Facebook	41	1	48959	2000	543	0
w014	Week 14	DK	Denmark	Simple Feast		571176036346620	Facebook	21	1	48919	10317	667	97
w014	Week 14	DK	Denmark	Det er jo vandvittigt		563725800738428	Facebook	1	1	48454	9691	64	12
w014	Week 14	DK	Denmark	180Grader		175052915862375	Facebook	2	1	47998	12000	160	64
w014	Week 14	DK	Denmark	Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	13	1	43133	13685	325	70
w014	Week 14	DK	Denmark	Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	7	1	42493	7500	613	0
w014	Week 14	DK	Denmark	Giv Klimaet Lov		445657632847922	Facebook	4	1	41953	15522	561	207
w014	Week 14	DK	Denmark	Nature Team		1495585370729419	Facebook	1	1	39996	7999	535	107
w014	Week 14	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	1	1	37499	7499	50	10
w014	Week 14	DK	Denmark	Nye Borgerlige		646746285466931	Facebook	1	1	37499	7500	100	50
w014	Week 14	DK	Denmark	SumOfUs		181924628560212	Facebook	1	1	37496	7499	333	66
w014	Week 14	DK	Denmark	Dansk Magisterforening		314676938743	Facebook	1	1	36363	18181	243	48
w014	Week 14	DK	Denmark	Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	8	1	32247	7650	155	38
w014	Week 14	DK	Denmark	Jesper Christensen		135081213672482	Facebook	1	1	31760	6352	84	42
w014	Week 14	DK	Denmark	LO Hovedstaden		499779403395255	Facebook	1	1	31137	6227	416	83
w014	Week 14	DK	Denmark	REO		200765843356728	Facebook	3	1	30131	7333	372	73
w014	Week 14	DK	Denmark	Qred Erhvervslån		1633610079984910	Facebook	10	1	29914	4985	506	93
w014	Week 14	DK	Denmark	Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	12	1	29357	4926	391	65
w014	Week 14	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	2	1	28479	5696	381	76
w014	Week 14	DK	Denmark	Humble Household		1746853745395190	Facebook	11	1	27446	12548	349	69
w014	Week 14	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	6	1	27358	5445	66	0
w014	Week 14	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	7	1	21644	5118	71	29
w014	Week 14	DK	Denmark	Ørsted		170902079673829	Facebook	4	1	21492	4298	287	57
