recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	EL	Greece	1233	265	9200632	3537548	39324	3692
rd2	Last 2 days	2019-05-16	2019-05-17	EL	Greece	1484	295	21075428	7940197	89186	7741
rd3	Last 3 days	2019-05-15	2019-05-17	EL	Greece	1685	314	32742939	12278667	136853	11809
rd4	Last 4 days	2019-05-14	2019-05-17	EL	Greece	1840	329	42323517	15703953	174536	15190
rd5	Last 5 days	2019-05-13	2019-05-17	EL	Greece	1977	340	50955040	18818670	205594	18193
rd6	Last 6 days	2019-05-12	2019-05-17	EL	Greece	2183	356	61884157	23002133	238397	22074
rw1	Last week	2019-05-11	2019-05-17	EL	Greece	2345	368	71873583	26782828	269758	25226
rw2	Last 2 weeks	2019-05-04	2019-05-17	EL	Greece	3481	434	122865430	45598714	445727	43092
rw3	Last 3 weeks	2019-04-27	2019-05-17	EL	Greece	4333	509	151506850	56164195	561993	54308
rw4	Last 4 weeks	2019-04-20	2019-05-17	EL	Greece	5126	604	183822147	68080728	689079	69706
rm1	Last month	2019-04-18	2019-05-17	EL	Greece	5279	633	188529569	69736602	705534	71254
rm2	Last 2 months	2019-03-19	2019-05-17	EL	Greece	7479	1186	238308171	87870343	891885	88865
rm3	Last 3 months	2019-02-17	2019-05-17	EL	Greece	8230	1350	252526881	92808797	950364	92864
rm6	Last 6 months	2019-01-01	2019-05-17	EL	Greece	8580	1398	265304317	97855099	988709	98393
