age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	European Parliament		178362315106	Facebook	1170	1	23869106	10615517	143086	34986
45_54	45-54	Partido Popular	Partido Popular	72249031214	Facebook	2430	1	20921713	6530886	165172	14843
45_54	45-54	Britain's Future	Britain's Future	1625300137516491	Facebook	3897	1	19359900	5928768	225851	33175
45_54	45-54	Ciudadanos	Ciudadanos	74078667754	Facebook	4757	1	18728488	5732910	169892	14335
45_54	45-54	Podemos	Unidas Podemos	269212336568846	Facebook	301	1	18657404	8314434	116844	30837
45_54	45-54	People's Vote UK	People's Vote	748608695327755	Facebook	3411	1	15762761	5292930	228530	40112
45_54	45-54	Kialo		729627343834501	Facebook	710	1	11070798	4441620	81056	20681
45_54	45-54	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	352	1	9205629	3645926	45012	8691
45_54	45-54	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	89	1	8938857	4015884	18699	5587
45_54	45-54	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	178	1	8632458	3937257	27980	6216
45_54	45-54	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	3481	1	7884765	2615337	127421	15150
45_54	45-54	The Labour Party	The Labour Party	25749647410	Facebook	623	1	7695732	3074656	65589	14802
45_54	45-54	Conservatives	The Conservative Party	8807334278	Facebook	1793	1	7484609	2976356	85782	11574
45_54	45-54	SPD	SPD	47930567748	Facebook	6211	1	6315772	1874284	129375	7799
45_54	45-54	sp.a	sp.a	57253967150	Facebook	270	1	6198469	2463444	28805	6638
45_54	45-54	Best For Britain	Best for Britain	1863944713844924	Facebook	763	1	5615413	2356077	79627	18909
45_54	45-54	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2258	1	5613692	1841332	72913	7636
45_54	45-54	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	134	1	5564846	2366982	10000	2537
