audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m65_	male (65+)	HR	Croatia	Ruža Tomašić		1434305366791182	Facebook	37	1	102942	26134	263	0
m65_	male (65+)	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	39	1	86584	29012	312	25
m65_	male (65+)	HR	Croatia	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	14	1	66477	20558	174	22
m65_	male (65+)	HR	Croatia	Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	17	1	54522	17273	118	8
m65_	male (65+)	HR	Croatia	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	21	1	52156	16395	134	7
m65_	male (65+)	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	28	1	49463	12884	203	20
m65_	male (65+)	HR	Croatia	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	66	1	46328	13180	307	4
m65_	male (65+)	HR	Croatia	Eclectica		1379977375431894	Facebook	1	1	39179	19590	174	34
m65_	male (65+)	HR	Croatia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	42	1	38256	17535	83	25
m65_	male (65+)	HR	Croatia	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	7	1	34966	13957	45	5
m65_	male (65+)	HR	Croatia	Jozo Radoš	Jozo Radoš	446717938731095	Facebook	15	1	25723	6246	200	23
m65_	male (65+)	HR	Croatia	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	10	1	23458	6455	48	1
m65_	male (65+)	HR	Croatia	Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	12	1	20450	8797	97	9
m65_	male (65+)	HR	Croatia	Nova ljevica	Markovina Dragan	706769699498076	Facebook	16	1	19443	4993	105	0
m65_	male (65+)	HR	Croatia	Dominik Vuletić		1858121814431190	Facebook	4	1	18521	4120	42	0
m65_	male (65+)	HR	Croatia	Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	6	1	16112	5464	36	3
m65_	male (65+)	HR	Croatia	Željana Zovko		1203134436474667	Facebook	19	1	15794	4264	126	0
m65_	male (65+)	HR	Croatia	Ranko Ostojić		414575348695604	Facebook	13	1	14604	3306	71	0
m65_	male (65+)	HR	Croatia	Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	6	1	14232	2828	78	9
m65_	male (65+)	HR	Croatia	HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	9	1	12364	2607	128	0
m65_	male (65+)	HR	Croatia	Stjepan Čuraj		1528272037424751	Facebook	3	1	12337	3881	36	4
m65_	male (65+)	HR	Croatia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	45	1	11319	4798	45	10
m65_	male (65+)	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	14	1	10596	3087	89	0
m65_	male (65+)	HR	Croatia	HSS Hrvatska		236043376446622	Facebook	1	1	10039	5019	9	0
m65_	male (65+)	HR	Croatia	MarketsCube		294693984421347	Facebook	8	1	9745	2510	127	9
