advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	u	unknown	SE	Sweden	18	1	8291	3603	114	29
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	u	unknown	SE	Sweden	5	1	4363	872	8	4
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	u	unknown	SE	Sweden	9	1	1884	506	29	7
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	u	unknown	SE	Sweden	1	1	1741	870	40	8
European Parliament	European Parliament	178362315106	Facebook	u	unknown	SE	Sweden	1	1	1184	592	5	1
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	u	unknown	SE	Sweden	4	1	1132	249	13	3
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	u	unknown	SE	Sweden	3	1	672	179	2	1
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	u	unknown	SE	Sweden	4	1	670	203	9	1
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	u	unknown	SE	Sweden	7	1	501	78	3	0
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	u	unknown	SE	Sweden	3	1	475	95	3	0
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	u	unknown	SE	Sweden	4	1	328	80	2	0
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	u	unknown	SE	Sweden	12	1	252	50	1	0
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	u	unknown	SE	Sweden	3	1	227	45	2	0
Liberalerna Luleå	Liberalerna Luleå	588513591196975	Facebook	u	unknown	SE	Sweden	3	1	214	20	1	0
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	u	unknown	SE	Sweden	3	1	185	75	1	0
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	u	unknown	SE	Sweden	3	1	180	67	6	1
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	u	unknown	SE	Sweden	5	1	166	33	2	0
Miljöpartiet Västra Götaland	Miljöpartiet Västra Götaland	835842266433861	Facebook	u	unknown	SE	Sweden	2	1	151	24	1	0
LO-distriktet i Västsverige	LO-distriktet i Västsverige	213326548681872	Facebook	u	unknown	SE	Sweden	2	1	125	22	1	0
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	u	unknown	SE	Sweden	3	1	125	23	0	0
Kristdemokraterna Sundsvall	Kristdemokraterna Sundsvall	1017885421625799	Facebook	u	unknown	SE	Sweden	2	1	122	24	1	0
Miljöpartiet de gröna i Skåne	Miljöpartiet de gröna i Skåne	187178991394420	Facebook	u	unknown	SE	Sweden	1	1	108	54	0	0
Erik Ciardi - en smålänning i Europa	Bengtsson Qvarnström Bert B Filip	228671011420851	Facebook	u	unknown	SE	Sweden	2	1	103	16	0	0
Emma Wiesner	Emma Wiesner (Centerpartiet)	653072158104424	Facebook	u	unknown	SE	Sweden	1	1	90	0	0	0
