advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	f	female	SE	Sweden	20	1	189750	73286	2488	588
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	f	female	SE	Sweden	5	1	121031	24206	223	112
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	f	female	SE	Sweden	2	1	99998	20000	925	185
European Parliament	European Parliament	178362315106	Facebook	f	female	SE	Sweden	1	1	77434	38717	386	77
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	f	female	SE	Sweden	1	1	73838	36919	1709	341
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	f	female	SE	Sweden	11	1	48640	13027	752	182
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	f	female	SE	Sweden	5	1	40733	14137	579	143
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	f	female	SE	Sweden	4	1	37360	8747	521	115
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	f	female	SE	Sweden	3	1	24488	4898	226	45
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	f	female	SE	Sweden	4	1	23963	5804	117	40
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	f	female	SE	Sweden	13	1	20737	5025	129	18
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	f	female	SE	Sweden	10	1	16837	2388	126	14
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	f	female	SE	Sweden	5	1	10179	2036	127	45
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	f	female	SE	Sweden	3	1	10129	3426	93	31
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	f	female	SE	Sweden	3	1	9845	3498	304	75
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	f	female	SE	Sweden	4	1	8767	2492	69	13
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	f	female	SE	Sweden	2	1	7861	1572	62	26
Centerpartiet Gotland	Ahlin Siv Eva Marie	513330082107760	Facebook	f	female	SE	Sweden	3	1	6739	1348	62	12
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	f	female	SE	Sweden	3	1	6302	1260	36	6
Centerkvinnorna i Göteborg	Ostring Bergman Karin Maria	170111706526814	Facebook	f	female	SE	Sweden	2	1	5998	1000	55	9
Evin Incir	Socialdemokraterna i Uppsala län	1439778006254125	Facebook	f	female	SE	Sweden	1	1	4999	1000	46	9
Karin Östring Bergman / Centerpartiet	Ostring Bergman Karin Maria	95356393777	Facebook	f	female	SE	Sweden	1	1	4999	1000	46	9
Miljöpartiet de gröna i Örebro län	Miljöpartiet de gröna i Örebro län	518485684936538	Facebook	f	female	SE	Sweden	1	1	4999	1000	46	9
Miljöpartiet de gröna i Värmland	Miljöpartiet de gröna i Värmland	325179334216792	Facebook	f	female	SE	Sweden	1	1	4998	999	46	9
Sverigedemokraterna Värmlands län	Grahn Mats Andreas Johnny	336384546384299	Facebook	f	female	SE	Sweden	2	1	4657	2158	43	19
Miljöpartiet Västra Götaland	Miljöpartiet Västra Götaland	835842266433861	Facebook	f	female	SE	Sweden	2	1	4367	734	40	6
Liberalerna Luleå	Liberalerna Luleå	588513591196975	Facebook	f	female	SE	Sweden	3	1	4033	568	37	5
LO-distriktet i Västsverige	LO-distriktet i Västsverige	213326548681872	Facebook	f	female	SE	Sweden	2	1	3690	648	34	6
Erik Ciardi - en smålänning i Europa	Bengtsson Qvarnström Bert B Filip	228671011420851	Facebook	f	female	SE	Sweden	2	1	3129	536	28	4
Miljöpartiet de gröna i Skåne	Miljöpartiet de gröna i Skåne	187178991394420	Facebook	f	female	SE	Sweden	1	1	3127	1563	14	2
Centerstudenter Linköping	Isac Riddarsparre (Centerstudenter Linköping)	668083499965739	Facebook	f	female	SE	Sweden	1	1	3059	611	28	5
Moderaterna i Jönköpings Län	Moderaterna i Jönköpings län	164355807916	Facebook	f	female	SE	Sweden	1	1	3031	606	56	28
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	f	female	SE	Sweden	2	1	2987	488	27	4
Islamic Relief Sverige	Islamic Relief Sverige	121702404531696	Facebook	f	female	SE	Sweden	5	1	2946	0	27	0
Kristdemokraterna Sundsvall	Kristdemokraterna Sundsvall	1017885421625799	Facebook	f	female	SE	Sweden	3	1	2862	511	26	4
Socialdemokraterna Värmdö - Framtidspartiet	Nygren Linda Elisabet	217897918243937	Facebook	f	female	SE	Sweden	1	1	2785	557	25	5
Moderaterna i Varberg	Moderaterna	665682436792792	Facebook	f	female	SE	Sweden	3	1	2749	347	25	3
Miljöpartiet de gröna i Örebro	Miljöpartiet de gröna i Örebro	149671858392184	Facebook	f	female	SE	Sweden	4	1	2463	0	22	0
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	f	female	SE	Sweden	4	1	2355	354	14	1
LO Skåne	LO-distriktet i Skåne	196081621460	Facebook	f	female	SE	Sweden	1	1	2339	467	21	4
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	f	female	SE	Sweden	1	1	2265	453	20	4
Centerpartiet i Jönköpings län	Luth Eric Gunnar Johan	226810677402741	Facebook	f	female	SE	Sweden	1	1	2248	449	20	4
Liberalerna Mariestad	Bergstrom Viktor Gunnar Lexer	1450259805246166	Facebook	f	female	SE	Sweden	1	1	2235	447	20	4
Conny Brännberg	Brannberg Conny Ruben	656908278084235	Facebook	f	female	SE	Sweden	1	1	2113	422	19	3
Moderaterna i Mölndal	Brown Stjarna Amanda Charlotte	125396154314182	Facebook	f	female	SE	Sweden	1	1	2052	410	18	3
Moderaterna i Region Västmanland	Moderaterna Västmanland	161086337290646	Facebook	f	female	SE	Sweden	1	1	2041	408	18	3
Magnus Kolsjö	Magnus Kolsjö	46378622086	Facebook	f	female	SE	Sweden	6	1	2033	0	18	0
Miljöpartiet de gröna i Malmö	Miljöpartiet de gröna i Malmö	1506025182942351	Facebook	f	female	SE	Sweden	2	1	1997	0	18	0
Kristdemokraterna Fyrbodal	Kristdemokraterna i VGN	1764033887144522	Facebook	f	female	SE	Sweden	1	1	1898	379	3	0
Fredrick Federley	Fredrick Federley	189892183097	Facebook	f	female	SE	Sweden	1	1	1769	354	16	3
Zandra Pettersson SD politiker	Pettersson Zandra Margareta	1731576980266356	Facebook	f	female	SE	Sweden	1	1	1720	344	31	15
Kristdemokraterna Västerbotten	Kristdemokraterna Västerbotten	414156238684191	Facebook	f	female	SE	Sweden	1	1	1707	341	15	3
Nyhetssajten Europaportalen	Nyhetssajten Europaportalen	8005743307	Facebook	f	female	SE	Sweden	1	1	1650	330	15	3
Socialdemokraterna i Uppsala	Socialdemokraterna i Uppsala	174949672555149	Facebook	f	female	SE	Sweden	1	1	1630	326	15	3
Miljöpartiet de gröna Gävle	Johansson Evelina Sofia	127624557250669	Facebook	f	female	SE	Sweden	2	1	1592	0	14	0
Kryssa Birgitta Sacrédeus	Kristdemokraterna Dalarna	1452780184793248	Facebook	f	female	SE	Sweden	1	1	1538	307	14	2
Linus Lakso - MP	Miljöpartiet de gröna	1038425926323402	Facebook	f	female	SE	Sweden	2	1	1508	0	13	0
KDU Sverige	KDU Sverige	177549278946958	Facebook	f	female	SE	Sweden	1	1	1412	282	13	2
Vänsterpartiet Skåne	Vänsterpartiet Skåne	111566022258925	Facebook	f	female	SE	Sweden	2	1	1249	0	11	0
Folkstyret	Ströberg Mikael	1243789685638222	Facebook	f	female	SE	Sweden	1	1	1128	225	10	2
David Lega	Kristdemokraterna	251829904829983	Facebook	f	female	SE	Sweden	2	1	1037	0	9	0
Kristdemokraterna i Örebro län	Cesar Eje Alexander	430535663641398	Facebook	f	female	SE	Sweden	2	1	1011	0	9	0
Vänsterpartiet Sundbyberg	Vänsterpartiet Sundbyberg	1592860820974499	Facebook	f	female	SE	Sweden	1	1	999	0	9	0
Socialdemokraterna i Helsingborg	Socialdemokraterna Helsingborg	303070626373544	Facebook	f	female	SE	Sweden	1	1	999	0	46	9
Byggnads Skåne	Sjoberg Jonas Fredrik	294444197371898	Facebook	f	female	SE	Sweden	1	1	960	192	8	1
Kristdemokraterna i Marks kommun	Hermansson Per-Olof Ingvar	511527222310641	Facebook	f	female	SE	Sweden	2	1	938	0	8	0
European Commission	European Commission	107898832590939	Facebook	f	female	SE	Sweden	2	1	851	425	2	0
Emma Wiesner	Emma Wiesner (Centerpartiet)	653072158104424	Facebook	f	female	SE	Sweden	1	1	817	0	7	0
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	f	female	SE	Sweden	2	1	810	0	7	0
Miljöpartiet de gröna i Kalmar	Miljöpartiet de gröna i Kalmar	700878769933437	Facebook	f	female	SE	Sweden	1	1	756	0	34	7
Miljöpartiet de gröna i Katrineholm	Miljöpartiet de gröna i Katrineholm	744040148974429	Facebook	f	female	SE	Sweden	1	1	742	0	6	0
Sverigedemokraterna Norrtelje	Sverigedemokraterna Norrtelje	231584306927975	Facebook	f	female	SE	Sweden	2	1	705	0	6	0
Miljöpartiet de Gröna i Sundbyberg	Miljöpartiet Sundbyberg	107104919328517	Facebook	f	female	SE	Sweden	1	1	635	0	5	0
Miljöpartiet de gröna i Solna	Bernhard Huber	183031871858967	Facebook	f	female	SE	Sweden	1	1	591	0	5	0
Kristdemokraterna på Gotland	Kristdemokraterna på Gotland	1375539726041747	Facebook	f	female	SE	Sweden	2	1	572	0	5	0
Kristdemokraterna Täby	Kristdemokraterna Täby	500140550093378	Facebook	f	female	SE	Sweden	1	1	566	0	5	0
EslövsModeraterna	Malmborg Rikard	1563356257213073	Facebook	f	female	SE	Sweden	1	1	530	0	4	0
Malin Forsbrand kommunalråd Vaxholm	Forsbrand Malin Kristina	298053177394356	Facebook	f	female	SE	Sweden	1	1	527	0	4	0
Emil Forslund - Politiker	Forslund Emil Jonathan	629056647456278	Facebook	f	female	SE	Sweden	1	1	521	0	4	0
Demokratibygget	Barrett Sara Helena	536156530105433	Facebook	f	female	SE	Sweden	1	1	516	0	4	0
Socialdemokraterna Dalarna	Socialdemokraterna Dalarna	362970427153858	Facebook	f	female	SE	Sweden	1	1	492	0	4	0
Miljöpartiet de gröna region Kalmar	Miljöpartiet de gröna Kalmar län	161091964101674	Facebook	f	female	SE	Sweden	1	1	491	0	4	0
Kristdemokraterna Göteborg	Kristdemokraterna Göteborg	1139097292843761	Facebook	f	female	SE	Sweden	1	1	467	0	4	0
Socialdemokraterna på Linje 17	Socialdemokraterna på Linje 17 	174527259250554	Facebook	f	female	SE	Sweden	1	1	441	0	4	0
Centerpartiet Västerbotten	Andersson Ase Amandah	281642088439	Facebook	f	female	SE	Sweden	1	1	440	0	4	0
Kommunistiska Partiet Göteborg	Kommunistiska Partiet Göteborg	355113523668	Facebook	f	female	SE	Sweden	1	1	433	0	3	0
Kristdemokraterna i Gagnef	Kristdemokraterna Dalarna	273483286188959	Facebook	f	female	SE	Sweden	1	1	430	0	3	0
Kristdemokraterna i Ulricehamn	Kristdemokraterna i Ulricehamn	204903883423715	Facebook	f	female	SE	Sweden	1	1	429	0	3	0
Vänsterpartiet Helsingborg	Mattiasson Saarinen Ingrid Kristina	732887920091032	Facebook	f	female	SE	Sweden	1	1	428	0	3	0
Charlotte Nordström	Nordstrom Charlotte Astrid	1470292919905819	Facebook	f	female	SE	Sweden	1	1	414	0	3	0
Liberalerna Österåker	Liberalerna i Österåker	316933851779070	Facebook	f	female	SE	Sweden	1	1	402	0	3	0
Moderaterna i Östergötland	Moderaterna i Östergötland	435489349877161	Facebook	f	female	SE	Sweden	1	1	387	0	17	3
Adnan Dibrani till Bryssel	Ghafari Sebastian	1308296045984813	Facebook	f	female	SE	Sweden	1	1	384	0	3	0
Sverigedemokraterna Östergötland	Svensson Jan Hubert	386410271448008	Facebook	f	female	SE	Sweden	1	1	363	0	3	0
Socialdemokraterna i Borås	Socialdemokraterna i Borås	104604012928735	Facebook	f	female	SE	Sweden	1	1	354	0	3	0
Liberalerna Malmö	Karlson Christoffer Johan	109988009048564	Facebook	f	female	SE	Sweden	1	1	336	0	3	0
KD Sigtuna	Makris Jessica Therese	2063183643940247	Facebook	f	female	SE	Sweden	1	1	332	0	3	0
Kristdemokraterna Falkenberg	Ferris Georgia Minnie Anna	184270554952699	Facebook	f	female	SE	Sweden	1	1	331	0	15	3
Kristdemokraterna Halland	Ferris Georgia Minnie Anna	727605503925235	Facebook	f	female	SE	Sweden	1	1	321	0	2	0
studietid	#studietid	637235366608588	Facebook	f	female	SE	Sweden	1	1	312	0	2	0
Moderata Ungdomsförbundet	Moderata Ungdomsförbundet	139375052786521	Facebook	f	female	SE	Sweden	1	1	302	0	13	2
Maric politik	Marić Maria Charlotta	389748451834422	Facebook	f	female	SE	Sweden	1	1	297	0	2	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f	female	SE	Sweden	4	1	279	66	0	0
Kristdemokraterna på Orust	Kristdemokraterna	159407334910426	Facebook	f	female	SE	Sweden	1	1	275	0	2	0
Kristdemokraterna Lysekil	Kristdemokraterna	347568685423907	Facebook	f	female	SE	Sweden	1	1	274	0	2	0
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	f	female	SE	Sweden	1	1	258	0	11	2
Eva B Arnesson - KD	Eva B Arnesson - KD	297923747637590	Facebook	f	female	SE	Sweden	1	1	245	0	2	0
KDMaria	Nilsson Anna Maria	250279129252623	Facebook	f	female	SE	Sweden	1	1	218	0	2	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	f	female	SE	Sweden	2	1	191	44	0	0
Anders Rehnberg till Europaparlamentet	Rehnberg Anders John Henry	362678667854817	Facebook	f	female	SE	Sweden	1	1	186	0	1	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	f	female	SE	Sweden	1	1	180	90	0	0
Georgia Ferris KD EU-Kandidat	Ferris Georgia Minnie Anna	407374246718043	Facebook	f	female	SE	Sweden	1	1	172	0	1	0
Svensk Tidskrift	Svensk Tidskrift	268608766607208	Facebook	f	female	SE	Sweden	1	1	71	0	0	0
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	f	female	SE	Sweden	3	1	6	2	0	0
