country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EL	Greece	13_17	13-17	1205	311	3255861	1222856	8045	575
EL	Greece	18_24	18-24	6592	1273	44961404	17852715	136698	17817
EL	Greece	25_34	25-34	7390	1385	42621007	16279037	152897	17300
EL	Greece	35_44	35-44	7418	1370	41752706	15400798	161799	15727
EL	Greece	45_54	45-54	7241	1324	38644847	13628729	165914	13733
EL	Greece	55_64	55-64	6398	1259	28235457	9464606	127979	8813
EL	Greece	65_	65+	5788	1145	16232978	5423595	74389	5188
