week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	DE	Germany	6075	569	19852956	5458760	230722	5907
w018	Week 18	2019-04-29	2019-05-05	DE	Germany	10280	862	64803389	18569371	851198	39634
w017	Week 17	2019-04-22	2019-04-28	DE	Germany	4490	815	27222212	8171149	323921	20686
w016	Week 16	2019-04-15	2019-04-21	DE	Germany	4709	1020	31016942	10186556	406716	35320
w015	Week 15	2019-04-08	2019-04-14	DE	Germany	5792	1450	35350274	11132300	494368	38113
w014	Week 14	2019-04-01	2019-04-07	DE	Germany	2929	1262	16873211	5228070	162689	14397
w013	Week 13	2019-03-25	2019-03-31	DE	Germany	2576	1043	19161172	6407495	193775	21982
w012	Week 12	2019-03-18	2019-03-24	DE	Germany	2041	916	15283285	5326864	138513	17307
w011	Week 11	2019-03-11	2019-03-17	DE	Germany	1369	623	11502822	4187166	111307	18684
w010	Week 10	2019-03-04	2019-03-10	DE	Germany	1184	350	7063544	2621999	51266	6140
w009	Week 9	2019-02-25	2019-03-03	DE	Germany	556	189	4134886	1585495	37846	5645
w008	Week 8	2019-02-18	2019-02-24	DE	Germany	446	159	1995152	712361	19511	3204
w007	Week 7	2019-02-11	2019-02-17	DE	Germany	292	135	1785592	570179	13482	1868
w006	Week 6	2019-02-04	2019-02-10	DE	Germany	265	108	1657932	569835	11530	1060
w005	Week 5	2019-01-28	2019-02-03	DE	Germany	240	95	769788	254473	5892	587
w004	Week 4	2019-01-21	2019-01-27	DE	Germany	226	89	1940963	757037	11212	1392
w003	Week 3	2019-01-14	2019-01-20	DE	Germany	181	80	1403754	576717	7894	1168
w002	Week 2	2019-01-07	2019-01-13	DE	Germany	142	70	855916	323593	4703	799
w001	Week 1	2019-01-01	2019-01-06	DE	Germany	133	56	2651135	987176	22121	7157
