day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	SE	Sweden	2388	396	21581664	7988463	280973	74614
d145	2019-05-25	SE	Sweden	2848	453	23423625	8570179	302279	82254
d144	2019-05-24	SE	Sweden	2735	459	19625701	7205771	249755	64543
d143	2019-05-23	SE	Sweden	2296	417	14729827	5347281	169486	45846
d142	2019-05-22	SE	Sweden	1927	379	12143301	4483889	136850	38262
d141	2019-05-21	SE	Sweden	1328	331	8429861	3124012	90343	24918
d140	2019-05-20	SE	Sweden	873	276	5243408	1884661	54814	13736
d139	2019-05-19	SE	Sweden	465	193	2371646	841638	30892	7812
d138	2019-05-18	SE	Sweden	281	139	1227913	438534	16802	4239
d137	2019-05-17	SE	Sweden	80	42	243926	79826	3483	817
d134	2019-05-14	SE	Sweden	1	1	2499	500	23	4
d133	2019-05-13	SE	Sweden	1	1	2499	500	23	4
