advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	d143	2019-05-23	SE	Sweden	89	1	1190459	461515	18606	4129
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	d143	2019-05-23	SE	Sweden	42	1	1145826	493833	6643	1870
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	d143	2019-05-23	SE	Sweden	18	1	1010313	470729	10519	2246
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	d143	2019-05-23	SE	Sweden	106	1	966612	359135	15652	4930
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	d143	2019-05-23	SE	Sweden	172	1	702723	242411	8236	1926
European Parliament	European Parliament	178362315106	Facebook	d143	2019-05-23	SE	Sweden	8	1	626703	280482	3809	1802
SSU	SSU	45101268520	Facebook	d143	2019-05-23	SE	Sweden	45	1	606252	232591	9679	2206
European Commission	European Commission	107898832590939	Facebook	d143	2019-05-23	SE	Sweden	13	1	592005	292119	3674	1235
Centerpartiet	Centerpartiet	12690894340	Facebook	d143	2019-05-23	SE	Sweden	31	1	481976	211516	8570	3697
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	d143	2019-05-23	SE	Sweden	25	1	424622	140857	3295	1223
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	d143	2019-05-23	SE	Sweden	11	1	405746	169250	3271	791
European Greens	European Greens	141366725876424	Facebook	d143	2019-05-23	SE	Sweden	5	1	371397	172726	5463	1592
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	d143	2019-05-23	SE	Sweden	38	1	334589	92555	4841	1747
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	d143	2019-05-23	SE	Sweden	35	1	273674	77189	2432	540
Plan International Sverige	Plan International Sverige	382243262003	Facebook	d143	2019-05-23	SE	Sweden	18	1	273445	121324	1751	578
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	d143	2019-05-23	SE	Sweden	34	1	212741	48616	1188	294
Vänsterpartiet Göteborg	Vänsterpartiet Göteborg	175873745789190	Facebook	d143	2019-05-23	SE	Sweden	7	1	206546	78452	2309	461
Svenskt Näringsliv	Svenskt Näringsliv	90882504375	Facebook	d143	2019-05-23	SE	Sweden	11	1	170362	59783	2769	636
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	d143	2019-05-23	SE	Sweden	6	1	144498	71499	1629	437
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	d143	2019-05-23	SE	Sweden	10	1	104700	44857	2129	610
Rädda Barnen	Rädda Barnen	72659261793	Facebook	d143	2019-05-23	SE	Sweden	70	1	99986	21749	1044	226
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	d143	2019-05-23	SE	Sweden	7	1	97498	41249	1581	409
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	d143	2019-05-23	SE	Sweden	20	1	84396	18600	773	170
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	d143	2019-05-23	SE	Sweden	11	1	83830	17866	704	170
Karin Karlsbro - Liberalerna.	Liberalerna	559163754139097	Facebook	d143	2019-05-23	SE	Sweden	5	1	82737	30833	936	226
