day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	EE	Estonia	75	24	550618	138198	4372	629
d145	2019-05-25	EE	Estonia	177	37	1671590	480445	10905	1635
d144	2019-05-24	EE	Estonia	202	38	1642084	491765	10783	1444
d143	2019-05-23	EE	Estonia	186	41	1252474	381040	7560	1022
d142	2019-05-22	EE	Estonia	188	38	1165141	315284	8209	1032
d141	2019-05-21	EE	Estonia	145	32	799528	213075	6007	704
d140	2019-05-20	EE	Estonia	96	24	454852	136800	3053	464
d139	2019-05-19	EE	Estonia	73	18	308367	85472	2701	397
d138	2019-05-18	EE	Estonia	59	15	517988	113984	4545	251
d137	2019-05-17	EE	Estonia	13	6	55106	18051	357	83
