spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	FR	France	11708	3021	59976076	15467181	735220	147
50_100	50 - 100	FR	France	11811	2962	3296868	1216865	18250	2708
100_1k	100 - 1k	FR	France	2409	715	107688799	43496935	571448	168364
1k_5k	1k - 5k	FR	France	324	112	86379750	39096143	819719	169769
5k_10k	5k - 10k	FR	France	19	15	5324772	2635696	68471	28271
10k_50k	10k - 50k	FR	France	4	2	340449	153264	14280	2856
