impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	HU	Hungary	1023	452	575074	0	8717	306
1k_5k	1k - 5k	HU	Hungary	1501	777	4702686	940725	21654	2791
5k_10k	5k - 10k	HU	Hungary	746	382	3897716	1949053	15427	3506
10k_50k	10k - 50k	HU	Hungary	1626	466	39164211	7832999	99040	21345
50k_100k	50k - 100k	HU	Hungary	496	181	24267026	12133634	64847	23823
100k_200k	100k - 200k	HU	Hungary	423	129	48591318	24295780	112986	47336
200k_500k	200k - 500k	HU	Hungary	263	98	52776193	21110519	87520	35217
500k_1m	500k - 1m	HU	Hungary	104	48	35162561	17581298	74330	29144
