week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-12	PL	Poland	1998	291	35206731	12159268	95567	17319
w018	Week 18	2019-04-29	2019-05-05	PL	Poland	1586	306	25827079	10130519	60026	12388
w017	Week 17	2019-04-22	2019-04-28	PL	Poland	1289	302	9116407	3292330	32438	5920
w016	Week 16	2019-04-15	2019-04-21	PL	Poland	1234	382	7660593	2689937	24924	4365
w015	Week 15	2019-04-08	2019-04-14	PL	Poland	1465	555	14962499	5579222	35749	6333
w014	Week 14	2019-04-01	2019-04-07	PL	Poland	1140	469	10117436	3784819	25282	4407
w013	Week 13	2019-03-25	2019-03-31	PL	Poland	896	393	10524581	4003444	28030	5554
w012	Week 12	2019-03-18	2019-03-24	PL	Poland	845	378	8730650	3123413	21256	3266
w011	Week 11	2019-03-11	2019-03-17	PL	Poland	657	306	6287091	2079104	16773	2509
w010	Week 10	2019-03-04	2019-03-10	PL	Poland	518	244	5872562	2250810	13452	2093
w009	Week 9	2019-02-25	2019-03-03	PL	Poland	231	132	890893	295523	3339	434
w008	Week 8	2019-02-18	2019-02-24	PL	Poland	155	71	931537	313638	2601	474
w007	Week 7	2019-02-11	2019-02-17	PL	Poland	135	63	1276580	462664	3173	764
w006	Week 6	2019-02-04	2019-02-10	PL	Poland	104	57	1584430	660150	4586	1290
w005	Week 5	2019-01-28	2019-02-03	PL	Poland	107	46	273724	86279	724	108
w004	Week 4	2019-01-21	2019-01-27	PL	Poland	86	41	833587	356161	1376	226
w003	Week 3	2019-01-14	2019-01-20	PL	Poland	87	37	933863	436586	2485	515
w002	Week 2	2019-01-07	2019-01-13	PL	Poland	66	34	183220	61791	514	105
w001	Week 1	2019-01-01	2019-01-06	PL	Poland	52	24	142827	48561	370	91
