advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Referendum Commission		580832208630212	Facebook	65_	65+	IE	Ireland	25	1	218090	94504	1862	398
Fine Gael	Fine Gael	264172043210	Facebook	65_	65+	IE	Ireland	8	1	179870	76062	987	282
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	65_	65+	IE	Ireland	40	1	166365	58698	998	234
Matt Carthy	Carthy Matt	580216935345125	Facebook	65_	65+	IE	Ireland	36	1	157949	35577	557	32
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	65_	65+	IE	Ireland	3	1	152134	76067	752	150
Fianna Fáil	Fianna Fáil	222629035132	Facebook	65_	65+	IE	Ireland	39	1	121994	41809	610	154
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	65_	65+	IE	Ireland	5	1	82922	38265	611	260
Facebook Ireland	Facebook Ireland	43110923010	Facebook	65_	65+	IE	Ireland	4	1	82474	32990	824	164
Sean Kelly MEP		340786422717552	Facebook	65_	65+	IE	Ireland	76	1	81485	31682	794	50
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	65_	65+	IE	Ireland	27	1	74930	16759	413	17
Women for Election	Women for Election	115885998520125	Facebook	65_	65+	IE	Ireland	10	1	63919	26072	383	74
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	65_	65+	IE	Ireland	11	1	61701	21440	227	28
European Parliament		178362315106	Facebook	65_	65+	IE	Ireland	54	1	52492	15510	403	55
Department of Foreign Affairs and Trade		449282445418073	Facebook	65_	65+	IE	Ireland	1	1	50307	20123	502	100
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	65_	65+	IE	Ireland	12	1	46969	9878	180	13
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	65_	65+	IE	Ireland	14	1	46574	10220	153	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	65_	65+	IE	Ireland	2	1	42427	21213	211	106
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	65_	65+	IE	Ireland	23	1	42361	15571	243	45
Mark Durkan	Fine Gael	2002340613394109	Facebook	65_	65+	IE	Ireland	5	1	41236	8523	229	35
European Greens		141366725876424	Facebook	65_	65+	IE	Ireland	12	1	39967	18858	468	120
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	65_	65+	IE	Ireland	13	1	39724	8243	92	0
merrionstreet.ie		116635611711738	Facebook	65_	65+	IE	Ireland	2	1	38945	19473	159	31
Oxfam		201612129410	Facebook	65_	65+	IE	Ireland	5	1	35525	17590	162	66
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	65_	65+	IE	Ireland	13	1	34221	10604	198	15
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	65_	65+	IE	Ireland	10	1	32357	11146	104	13
