advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	1k_5k	1k - 5k	EL	Greece	22	1	109978	22000	2178	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	1k_5k	1k - 5k	EL	Greece	4	1	19996	4000	396	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	1k_5k	1k - 5k	EL	Greece	3	1	14996	2999	296	0
INBOX	New Digital Media	369693523475596	Facebook	1k_5k	1k - 5k	EL	Greece	3	1	14980	2996	296	0
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	9998	2000	198	0
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	9998	2000	198	0
Νίκος Πέππας - Υποψήφιος Δημοτικός Σύμβουλος	Νίκος Πέππας	589295414486770	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	9997	1999	197	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	9997	1999	197	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	9993	1999	197	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	1k_5k	1k - 5k	EL	Greece	2	1	9990	1998	197	0
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Άσπα Γοσποδίνη - Υποψήφια Ευρωβουλευτής Κινήματος Αλλαγής	Άσπα Γοσποδίνη	566613627164683	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Δρ. Γρηγόρης Λέων, Ιατροδικαστής	Grigorios Leon	185241851651860	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Smart Concepts	Smart Concepts	283818458361591	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Δημήτρης Γούπιος - Υποψήφιος Δημοτικός Σύμβουλος Παλαιού Φαλήρου	Georgios Kapellaris	606260353179128	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Κύμα Ενωμένων Πολιτών - Δημήτρης Δαβάκης	Dimitrios Davakis	1514283778797349	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Lamprinos-Vlattas Efstratios - Stratos	Ευστρατιος Λαμπρινος Βλαττας	378201616112682	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Θάνος Δούρος - Υποψήφιος Δημοτικός Σύμβουλος με το Σπιράλ	Αθανασιος Δουρος	244248349814901	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Apostolos Katsifaras / Απόστολος Κατσιφάρας	TEAMAPP	888149571263111	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
ΣΥΜΠΟΛΙΤΕΙΑ	Dimitra Kehagia	748401935189589	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Βαγγέλης Τσαμήτας - Υποψήφιος Δήμαρχος Αλίμου	Baggelis Tsamitas	794521677550806	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Βασίλης Κωτσιόπουλος Υπ.Ευρωβουλευτής	Β. Κωτσιόπουλος	1524942397638885	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Αποστολος Σιατρας	Apostolos Siatras	2351826395054053	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Erik Miltiadis Edman	Edman Erik Miltiadis	918665584992305	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Δημήτρης Καψάλης - Υποψήφιος Δημοτικός Σύμβουλος	Dimitrios Kapsalis	576024002899277	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Ματίνα Πρίγκου - Υποψήφια Δημοτική Σύμβουλος Βόλου	Stamatia Prigkou	438322063396527	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
Αλλάζουμε Νοοτροπία - Αλλάζουμε μαζί Αθανάσιος Κατσίμπελης	Athanasios Katsimpelis	275653935665	Facebook	1k_5k	1k - 5k	EL	Greece	1	1	4999	1000	99	0
