advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	10k_50k	10k - 50k	ES	Spain	8	1	399992	80000	1192	100
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	10k_50k	10k - 50k	ES	Spain	6	1	299993	59999	593	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	10k_50k	10k - 50k	ES	Spain	4	1	199996	40000	1196	200
Avaaz	Avaaz	8340223883	Facebook	10k_50k	10k - 50k	ES	Spain	3	1	149997	30000	1097	200
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	99998	20000	198	0
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	99998	20000	197	0
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	99998	20000	198	0
Podemos Castilla-La Mancha	UNIDAS PODEMOS - IZQUIERDA UNIDA - EQUO CLM	624403874292676	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	99998	20000	198	0
En Comú Podem	En Comú Podem	463627663844039	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	99998	20000	998	200
Compromís	Compromís	194053080624605	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	99997	19999	597	99
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	499	100
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
PSOE de Castilla-La Mancha	PSOE de Castilla-La Mancha	310081965717560	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	499	100
Adrián Barbón	Federación Socialista Asturiana FSA-PSOE	281802578697399	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
Todos a una per L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	946528468690932	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
PSIB	PSIB-PSOE	182797475074265	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49999	10000	99	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49998	9999	98	0
Markel Olano	EAJ-PNV	898191063533170	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	49780	9956	98	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	10k_50k	10k - 50k	ES	Spain	2	1	11608	2321	22	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	2639	527	5	0
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	10k_50k	10k - 50k	ES	Spain	1	1	4	0	0	0
