region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bjelovar_bilogora_county	Bjelovar-Bilogora County	HR	Croatia	1633	399	101710	27900	489	7
brod_posavina_county	Brod-Posavina County	HR	Croatia	1744	434	189539	49857	731	15
dubrovnik_neretva_county	Dubrovnik-Neretva County	HR	Croatia	1897	482	223100	50564	1277	9
istria_county	Istria County	HR	Croatia	2069	504	1495824	389223	6069	507
karlovac_county	Karlovac County	HR	Croatia	1716	417	83391	21326	269	7
koprivnica_krizevci_county	Koprivnica-Križevci County	HR	Croatia	1655	391	29872	9945	267	6
krapina_zagorje_county	Krapina-Zagorje County	HR	Croatia	1605	374	80606	21652	352	3
lika_senj_county	Lika-Senj County	HR	Croatia	1376	330	43112	9336	84	1
medimurje_county	Međimurje County	HR	Croatia	1710	421	91420	37431	659	10
osijek_baranja_county	Osijek-Baranja County	HR	Croatia	2066	527	559248	173266	2258	99
pozega_slavonia_county	Požega-Slavonia County	HR	Croatia	1536	358	30637	9779	215	3
primorje_gorski_kotar_county	Primorje-Gorski Kotar County	HR	Croatia	2169	554	601531	165324	2177	59
sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1717	409	56366	19470	273	12
split_dalmatia_county	Split-Dalmatia County	HR	Croatia	2215	579	929433	324508	3253	240
varazdin_county	Varaždin County	HR	Croatia	1854	439	145637	46633	1177	17
virovitica_podravina_county	Virovitica-Podravina County	HR	Croatia	1541	360	93054	24709	502	4
vukovar_srijem_county	Vukovar-Srijem County	HR	Croatia	1751	433	107927	41693	498	20
zadar_county	Zadar County	HR	Croatia	1914	484	73813	25283	238	17
zagreb	Zagreb	HR	Croatia	2609	657	4641299	1551647	16472	1379
zagreb_county	Zagreb County	HR	Croatia	1806	424	125201	36605	448	12
sibenik_knin_county	Šibenik-Knin County	HR	Croatia	1713	408	30483	9509	210	6
