advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Prof. Dr. Niyazi Kızılyürek		878208312216203	Facebook	u45_54	unknown (45-54)	CY	Cyprus	13	1	2119	903	8	0
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	u45_54	unknown (45-54)	CY	Cyprus	22	1	1741	606	5	0
European Parliament Office in Cyprus		205478755729	Facebook	u45_54	unknown (45-54)	CY	Cyprus	5	1	1556	749	7	1
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	u45_54	unknown (45-54)	CY	Cyprus	59	1	1338	389	5	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	u45_54	unknown (45-54)	CY	Cyprus	7	1	1204	543	2	0
Nicos Tornaritis - Νίκος Τορναρίτης		115653995162093	Facebook	u45_54	unknown (45-54)	CY	Cyprus	15	1	931	191	1	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	u45_54	unknown (45-54)	CY	Cyprus	34	1	778	177	6	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	u45_54	unknown (45-54)	CY	Cyprus	14	1	651	138	2	0
Union of Cypriots - Kıbrıslılar Birliği - Ένωσις Κυπρίων		2000341880290773	Facebook	u45_54	unknown (45-54)	CY	Cyprus	6	1	611	139	1	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	u45_54	unknown (45-54)	CY	Cyprus	19	1	606	133	3	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	u45_54	unknown (45-54)	CY	Cyprus	12	1	598	162	1	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	u45_54	unknown (45-54)	CY	Cyprus	39	1	595	134	3	0
AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	u45_54	unknown (45-54)	CY	Cyprus	4	1	553	186	1	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	u45_54	unknown (45-54)	CY	Cyprus	10	1	468	111	1	0
Παρατηρητήριο Τρίτης Ηλικίας Κύπρου		1788557328061678	Facebook	u45_54	unknown (45-54)	CY	Cyprus	4	1	433	156	1	0
γυρίζουμε		278308089460720	Facebook	u45_54	unknown (45-54)	CY	Cyprus	5	1	376	157	2	0
Δημοκρατικό Κόμμα		293704380825571	Facebook	u45_54	unknown (45-54)	CY	Cyprus	19	1	312	85	2	0
AB Bilgi Merkezi		583529045116711	Facebook	u45_54	unknown (45-54)	CY	Cyprus	1	1	287	57	0	0
Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	u45_54	unknown (45-54)	CY	Cyprus	7	1	275	55	0	0
Power Beach		484571345318227	Facebook	u45_54	unknown (45-54)	CY	Cyprus	1	1	233	116	0	0
European Parliament		178362315106	Facebook	u45_54	unknown (45-54)	CY	Cyprus	6	1	225	88	2	0
Hoxton Capital Management		353185345195139	Facebook	u45_54	unknown (45-54)	CY	Cyprus	7	1	223	98	0	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	u45_54	unknown (45-54)	CY	Cyprus	11	1	219	54	1	0
Dr. Eleni Stavrou		822417261217421	Facebook	u45_54	unknown (45-54)	CY	Cyprus	5	1	201	52	0	0
Γραφείο Τύπου και Πληροφοριών - Press and Information Office		620027974738907	Facebook	u45_54	unknown (45-54)	CY	Cyprus	2	1	183	57	0	0
